dataset,model,model_label,pair_id,combo_id,combo_source,hparam_id,architecture_id,run_phase,run_id,runtime_seed,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,valid_unseen_hit20,test_unseen_mrr20,test_unseen_hit20,valid_main_seen_count,valid_main_unseen_count,test_main_seen_count,test_main_unseen_count,lr_lo,lr_hi,result_path,log_path,elapsed_sec,error,timestamp_utc,params_json
lastfm0.03,featured_moe_n3,FeaturedMoE_N3,P060,C1,fmoe_p14:lastfm0.03:A11:H3,H3,A11,PAIR60_V4_DLASTFM0_03_MFEATURED_MOE_N3_P060_C1_S1,R_LASTFM0_03_FEATURED_MOE_N3_P060_C1_S1,119,0,ok,0.3072,0.3032,0.0,0.0,0.0,0.0,3108,491,2754,685,0.0001391402170474087,0.0005565608681896348,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_FeaturedMoE_N3_pair60_v4_dlastfm0_03_mfeatured_moe_n3_p060_c1_s1_20260415_103823_066516_pid1181367.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/lastfm0_03/featured_moe_n3/combo_C1/logs/PAIR60_V4_DLASTFM0_03_MFEATURED_MOE_N3_P060_C1_S1.log,1270.4655911922455,,2026-04-15T10:59:30.019113+00:00,"{""d_expert_hidden"": 160, ""d_feat_emb"": 12, ""d_ff"": 320, ""d_router_hidden"": 80, ""dropout"": 0.18, ""embedding_size"": 160, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A11"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 160, ""max_len"": 30, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 2e-06}"
lastfm0.03,featured_moe_n3,FeaturedMoE_N3,P060,C2,fmoe_p14:lastfm0.03:A11:H7,H7,A11,PAIR60_V4_DLASTFM0_03_MFEATURED_MOE_N3_P060_C2_S1,R_LASTFM0_03_FEATURED_MOE_N3_P060_C2_S1,120,4,ok,0.3074,0.303,0.0,0.0,0.0,0.0,3108,491,2754,685,0.00012522619534266783,0.0005009047813706713,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_FeaturedMoE_N3_pair60_v4_dlastfm0_03_mfeatured_moe_n3_p060_c2_s1_20260415_104212_340700_pid1181678.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/lastfm0_03/featured_moe_n3/combo_C2/logs/PAIR60_V4_DLASTFM0_03_MFEATURED_MOE_N3_P060_C2_S1.log,1992.307222366333,,2026-04-15T11:15:21.156758+00:00,"{""d_expert_hidden"": 160, ""d_feat_emb"": 12, ""d_ff"": 320, ""d_router_hidden"": 80, ""dropout"": 0.15, ""embedding_size"": 160, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A11"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 160, ""max_len"": 30, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 1e-06}"
lastfm0.03,gru4rec,GRU4Rec,P052,C1,baseline2_stageA:lastfm0.03:gru4rec:A006,A006,,PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C1_S1,R_LASTFM0_03_GRU4REC_P052_C1_S1,103,1,ok,0.2528,0.2338,0.0,0.0,0.0,0.0,3108,491,2754,685,0.00015162729800402038,0.000909763788024122,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_GRU4Rec_pair60_v4_dlastfm0_03_mgru4rec_p052_c1_s1_20260415_092553_808223_pid1176728.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/lastfm0_03/gru4rec/combo_C1/logs/PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C1_S1.log,1328.3081407546997,,2026-04-15T09:47:58.601423+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
lastfm0.03,gru4rec,GRU4Rec,P052,C2,baseline2_stageA:lastfm0.03:gru4rec:A002,A002,,PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C2_S1,R_LASTFM0_03_GRU4REC_P052_C2_S1,104,6,ok,0.2515,0.2327,0.0,0.0,0.0,0.0,3108,491,2754,685,0.00013646456820361834,0.00081878740922171,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_GRU4Rec_pair60_v4_dlastfm0_03_mgru4rec_p052_c2_s1_20260415_093803_144365_pid1176757.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/lastfm0_03/gru4rec/combo_C2/logs/PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C2_S1.log,836.8344163894653,,2026-04-15T09:51:56.609360+00:00,"{""dropout"": 0.2, ""hidden_size"": 96, ""inner_size"": 192, ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
lastfm0.03,sasrec,SASRec,P051,C1,baseline2_stageA:lastfm0.03:sasrec:A017,A017,,PAIR60_V4_DLASTFM0_03_MSASREC_P051_C1_S1,R_LASTFM0_03_SASREC_P051_C1_S1,101,2,ok,0.3057,0.3075,0.0,0.0,0.0,0.0,3108,491,2754,685,0.00012909944487358058,0.0007745966692414833,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_SASRec_pair60_v4_dlastfm0_03_msasrec_p051_c1_s1_20260415_091313_756039_pid1176676.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/lastfm0_03/sasrec/combo_C1/logs/PAIR60_V4_DLASTFM0_03_MSASREC_P051_C1_S1.log,1488.1413395404816,,2026-04-15T09:37:58.388269+00:00,"{""dropout"": 0.1, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
lastfm0.03,sasrec,SASRec,P051,C2,baseline2_stageA:lastfm0.03:sasrec:A013,A013,,PAIR60_V4_DLASTFM0_03_MSASREC_P051_C2_S1,R_LASTFM0_03_SASREC_P051_C2_S1,102,5,ok,0.3063,0.3009,0.00010719262594603715,0.002036659877800407,0.0,0.0,3108,491,2754,685,0.00010457055034760029,0.0006274233020856017,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_SASRec_pair60_v4_dlastfm0_03_msasrec_p051_c2_s1_20260415_092514_720089_pid1176710.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/lastfm0_03/sasrec/combo_C2/logs/PAIR60_V4_DLASTFM0_03_MSASREC_P051_C2_S1.log,2296.867616415024,,2026-04-15T10:03:28.112730+00:00,"{""dropout"": 0.1, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
lastfm0.03,tisasrec,TiSASRec,P053,C1,baseline2_stageA:lastfm0.03:tisasrec:A017,A017,,PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C1_S1,R_LASTFM0_03_TISASREC_P053_C1_S1,105,2,ok,0.3077,0.3027,0.0,0.0,0.0,0.0,3108,491,2754,685,0.00010832095167338854,0.0004549479970282319,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_TiSASRec_pair60_v4_dlastfm0_03_mtisasrec_p053_c1_s1_20260415_093803_230486_pid1176758.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/lastfm0_03/tisasrec/combo_C1/logs/PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C1_S1.log,6885.776655197144,,2026-04-15T11:32:45.552891+00:00,"{""dropout"": 0.1, ""hidden_size"": 96, ""inner_size"": 192, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 1024, ""weight_decay"": 1e-06}"
lastfm0.03,tisasrec,TiSASRec,P053,C2,baseline2_stageA:lastfm0.03:tisasrec:A001,A001,,PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C2_S1,R_LASTFM0_03_TISASREC_P053_C2_S1,106,0,ok,0.3049,0.3012,0.0,0.0,0.0,0.0,3108,491,2754,685,9.748885650604968e-05,0.0004094531973254087,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_TiSASRec_pair60_v4_dlastfm0_03_mtisasrec_p053_c2_s1_20260415_093919_285121_pid1176794.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/lastfm0_03/tisasrec/combo_C2/logs/PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C2_S1.log,3543.69899725914,,2026-04-15T10:38:19.551503+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 1e-06}"
movielens1m,bsarec,BSARec,P045,C1,fallback_baseline:movielens1m:bsarec:H4,H4,,PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C1_S1,R_MOVIELENS1M_BSAREC_P045_C1_S1,89,7,ok,0.0802,0.0523,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00018585190676987957,0.0011151114406192772,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_BSARec_pair60_v4_dmovielens1m_mbsarec_p045_c1_s1_20260415_080013_860572_pid1167604.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/bsarec/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C1_S1.log,2642.3915696144104,,2026-04-15T08:44:12.931929+00:00,"{""dropout"": 0.25, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0005}"
movielens1m,bsarec,BSARec,P045,C2,fallback_baseline:movielens1m:bsarec:H3,H3,,PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C2_S1,R_MOVIELENS1M_BSAREC_P045_C2_S1,90,3,ok,0.0984,0.0678,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00020650211863319952,0.001239012711799197,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_BSARec_pair60_v4_dmovielens1m_mbsarec_p045_c2_s1_20260415_080346_716525_pid1168030.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/bsarec/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C2_S1.log,2408.225834608078,,2026-04-15T08:43:51.694312+00:00,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0002}"
movielens1m,difsr,DIFSR,P047,C1,fallback_baseline:movielens1m:difsr:H3,H3,,PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C1_S1,R_MOVIELENS1M_DIFSR_P047_C1_S1,93,0,ok,0.09,0.0595,0.0,0.0,0.0,0.0,2170,3,2152,7,0.0001787269798696698,0.0010723618792180185,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_DIFSR_pair60_v4_dmovielens1m_mdifsr_p047_c1_s1_20260415_084007_021725_pid1172793.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/difsr/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C1_S1.log,3552.4069702625275,,2026-04-15T09:39:15.850684+00:00,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
movielens1m,difsr,DIFSR,P047,C2,fallback_baseline:movielens1m:difsr:H4,H4,,PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C2_S1,R_MOVIELENS1M_DIFSR_P047_C2_S1,94,3,ok,0.0073,0.0086,0.0,0.0,0.0,0.0,2170,3,2152,7,0.0001302919683249893,0.0007817518099499356,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_DIFSR_pair60_v4_dmovielens1m_mdifsr_p047_c2_s1_20260415_084354_993505_pid1173847.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/difsr/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C2_S1.log,515.938470363617,,2026-04-15T08:52:27.635594+00:00,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": false, ""weight_decay"": 0.0005}"
movielens1m,duorec,DuoRec,P044,C1,fallback_baseline:movielens1m:duorec:H1,H1,,PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C1_S1,R_MOVIELENS1M_DUOREC_P044_C1_S1,87,6,ok,0.0794,0.0536,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00016269219403523946,0.0006507687761409578,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_DuoRec_pair60_v4_dmovielens1m_mduorec_p044_c1_s1_20260415_075423_578903_pid1166602.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/duorec/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C1_S1.log,3969.1322860717773,,2026-04-15T09:00:29.364633+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
movielens1m,duorec,DuoRec,P044,C2,fallback_baseline:movielens1m:duorec:H2,H2,,PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C2_S1,R_MOVIELENS1M_DUOREC_P044_C2_S1,88,1,ok,0.0846,0.0574,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00014642297463171553,0.0005856918985268621,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_DuoRec_pair60_v4_dmovielens1m_mduorec_p044_c2_s1_20260415_075659_767196_pid1166835.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/duorec/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C2_S1.log,3178.8134953975677,,2026-04-15T08:49:55.058636+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
movielens1m,fame,FAME,P048,C1,fallback_baseline:movielens1m:fame:H1,H1,,PAIR60_V4_DMOVIELENS1M_MFAME_P048_C1_S1,R_MOVIELENS1M_FAME_P048_C1_S1,95,7,ok,0.0881,0.0615,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00018339847327608811,0.0007335938931043525,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FAME_pair60_v4_dmovielens1m_mfame_p048_c1_s1_20260415_084416_221863_pid1174052.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/fame/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MFAME_P048_C1_S1.log,4585.626867771149,,2026-04-15T10:00:38.561203+00:00,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}"
movielens1m,fame,FAME,P048,C2,fallback_baseline:movielens1m:fame:H3,H3,,PAIR60_V4_DMOVIELENS1M_MFAME_P048_C2_S1,R_MOVIELENS1M_FAME_P048_C2_S1,96,1,ok,0.0914,0.0687,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00016505862594847932,0.0006602345037939173,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FAME_pair60_v4_dmovielens1m_mfame_p048_c2_s1_20260415_084958_454771_pid1176569.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/fame/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MFAME_P048_C2_S1.log,2155.229022026062,,2026-04-15T09:25:50.290603+00:00,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 28, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
movielens1m,fdsa,FDSA,P049,C1,fallback_baseline:movielens1m:fdsa:H3,H3,,PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C1_S1,R_MOVIELENS1M_FDSA_P049_C1_S1,97,3,ok,0.1036,0.0658,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00019049409439665053,0.0009524704719832527,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FDSA_pair60_v4_dmovielens1m_mfdsa_p049_c1_s1_20260415_085230_922466_pid1176589.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/fdsa/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C1_S1.log,3686.497982978821,,2026-04-15T09:53:54.136005+00:00,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
movielens1m,fdsa,FDSA,P049,C2,fallback_baseline:movielens1m:fdsa:H4,H4,,PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C2_S1,R_MOVIELENS1M_FDSA_P049_C2_S1,98,5,ok,0.0796,0.0584,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00013887019481515826,0.0006943509740757913,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FDSA_pair60_v4_dmovielens1m_mfdsa_p049_c2_s1_20260415_085341_973474_pid1176607.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/fdsa/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C2_S1.log,1892.6928861141205,,2026-04-15T09:25:11.243225+00:00,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0005}"
movielens1m,fearec,FEARec,P046,C1,fallback_baseline:movielens1m:fearec:H1,H1,,PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C1_S1,R_MOVIELENS1M_FEAREC_P046_C1_S1,91,4,ok,0.0789,0.0577,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00017748239349298848,0.0007099295739719539,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FEARec_pair60_v4_dmovielens1m_mfearec_p046_c1_s1_20260415_080823_088037_pid1168524.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/fearec/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C1_S1.log,3817.290593624115,,2026-04-15T09:11:56.892755+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
movielens1m,fearec,FEARec,P046,C2,fallback_baseline:movielens1m:fearec:H2,H2,,PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C2_S1,R_MOVIELENS1M_FEAREC_P046_C2_S1,92,2,ok,0.0756,0.0514,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00015973415414368965,0.0006389366165747586,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FEARec_pair60_v4_dmovielens1m_mfearec_p046_c2_s1_20260415_082001_669447_pid1169653.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/fearec/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C2_S1.log,3192.055140733719,,2026-04-15T09:13:10.244020+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
movielens1m,featured_moe_n3,FeaturedMoE_N3,P050,C1,fmoe_p14:movielens1m:A1:H3,H3,A1,PAIR60_V4_DMOVIELENS1M_MFEATURED_MOE_N3_P050_C1_S1,R_MOVIELENS1M_FEATURED_MOE_N3_P050_C1_S1,99,6,ok,0.0903,0.0615,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00026030751045638315,0.0010412300418255326,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FeaturedMoE_N3_pair60_v4_dmovielens1m_mfeatured_moe_n3_p050_c1_s1_20260415_090032_679250_pid1176630.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/featured_moe_n3/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MFEATURED_MOE_N3_P050_C1_S1.log,2249.9940037727356,,2026-04-15T09:37:59.362649+00:00,"{""d_expert_hidden"": 160, ""d_feat_emb"": 12, ""d_ff"": 320, ""d_router_hidden"": 80, ""dropout"": 0.18, ""embedding_size"": 160, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A1"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 160, ""max_len"": 25, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 2e-06}"
movielens1m,featured_moe_n3,FeaturedMoE_N3,P050,C2,fmoe_p14:movielens1m:A1:H1,H1,A1,PAIR60_V4_DMOVIELENS1M_MFEATURED_MOE_N3_P050_C2_S1,R_MOVIELENS1M_FEATURED_MOE_N3_P050_C2_S1,100,4,ok,0.0966,0.0575,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00023427675941074485,0.0009371070376429794,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FeaturedMoE_N3_pair60_v4_dmovielens1m_mfeatured_moe_n3_p050_c2_s1_20260415_091200_407966_pid1176658.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/featured_moe_n3/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MFEATURED_MOE_N3_P050_C2_S1.log,3504.1996488571167,,2026-04-15T10:10:21.095314+00:00,"{""d_expert_hidden"": 128, ""d_feat_emb"": 12, ""d_ff"": 256, ""d_router_hidden"": 64, ""dropout"": 0.15, ""embedding_size"": 128, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A1"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 128, ""max_len"": 25, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 1e-06}"
movielens1m,gru4rec,GRU4Rec,P042,C1,baseline2_stageA:movielens1m:gru4rec:A009,A009,,PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C1_S1,R_MOVIELENS1M_GRU4REC_P042_C1_S1,83,3,ok,0.0888,0.0542,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00031518744422962035,0.0018911246653777218,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_GRU4Rec_pair60_v4_dmovielens1m_mgru4rec_p042_c1_s1_20260415_075226_981323_pid1166116.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/gru4rec/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C1_S1.log,679.7809653282166,,2026-04-15T08:03:43.465686+00:00,"{""dropout"": 0.3, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 1e-06}"
movielens1m,gru4rec,GRU4Rec,P042,C2,baseline2_stageA:movielens1m:gru4rec:A006,A006,,PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C2_S1,R_MOVIELENS1M_GRU4REC_P042_C2_S1,84,0,ok,0.0933,0.0587,0.0,0.0,0.0,0.0,2170,3,2152,7,0.0002553018298259925,0.001531810978955955,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_GRU4Rec_pair60_v4_dmovielens1m_mgru4rec_p042_c2_s1_20260415_075251_860190_pid1166247.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/gru4rec/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C2_S1.log,2835.1191647052765,,2026-04-15T08:40:03.440921+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
movielens1m,sasrec,SASRec,P041,C1,baseline2_stageA:movielens1m:sasrec:A017,A017,,PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C1_S1,R_MOVIELENS1M_SASREC_P041_C1_S1,81,4,ok,0.0855,0.0544,0.0,0.0,0.0,0.0,2170,3,2152,7,0.000241522945769824,0.001449137674618944,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_SASRec_pair60_v4_dmovielens1m_msasrec_p041_c1_s1_20260415_074417_637643_pid1165287.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/sasrec/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C1_S1.log,1445.4809696674347,,2026-04-15T08:08:19.599919+00:00,"{""dropout"": 0.1, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
