phase,pair_id,triplet_id,comparison_role,source_dataset,target_dataset,hparam_id,seed,transfer_mode,policy,valid_mrr20,test_mrr20,baseline_test_mrr20,gain_mrr20,test_ndcg20,test_recall20,test_hit10,epochs_run,early_stopped,avg_epoch_time_sec,loaded_tensors,init_changed_tensors,train_changed_tensors,loaded_lr_scale,loaded_lr,route_entropy_macro,route_neff_macro,route_top1_macro,route_knn_js_macro,group_knn_js_macro,result_path
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,1,full_model_init,loaded_lr_0.35,0.0182,0.3382,0.3352,0.0030000000000000027,0.3477,0.383,0.3583,16,True,16.38212014734745,198,158,125,0.35,0.00019166,1.2843077422669449,3.378864474880529,0.9565148577533336,0.0025053404507960004,0.00623830089094844,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_model_init_loaded_lr_0_35_s1_20260505_201627_618324_pid517632.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,1,feature_encoder_a12_router_init,global_lr_0.5,0.0178,0.3333,0.3352,-0.0019000000000000128,0.3435,0.3796,0.3617,21,True,16.731056871868315,102,75,48,1.0,,1.3105430109454754,3.54154314681594,0.9419538638072251,0.0025137313674878786,0.00547677007665904,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_a12_router_init_global_l_20260505_202127_675350_pid517664.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,1,full_except_feature_router_init,global_lr_0.5,0.0186,0.3396,0.3352,0.004400000000000015,0.3497,0.3863,0.3628,29,True,17.22066593992299,96,83,77,1.0,,1.2449776951316622,3.4034485007583464,0.5920151940806394,0.004148937218800447,0.010743743251071178,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_except_feature_router_init_global_l_20260505_202137_760573_pid517675.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,1,full_model_init,global_lr_0.5,0.0193,0.3388,0.3352,0.003599999999999992,0.3469,0.3763,0.3617,23,True,17.918563562890757,198,158,125,1.0,,1.1813407743688917,2.862293256483304,0.9596011553832153,0.004869530833970141,0.011048906767289956,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_model_init_global_lr_0_5_s1_20260505_202222_989858_pid517703.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_init,std,0.0184,0.3396,0.3374,0.0022000000000000353,0.3475,0.3763,0.3583,23,True,16.661069268765658,30,27,24,1.0,,1.1433126044840343,2.7252711266301546,0.9615795512998061,0.005332232134858006,0.01283228373520713,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_init_std_s2_20260505_202538_202942_pid517723.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,group_router_init,std,0.0183,0.3411,0.3374,0.0037000000000000366,0.3499,0.3819,0.3639,17,True,16.91977085786707,24,24,24,1.0,,1.244032045067859,3.1444172693138945,0.955802635223361,0.002201895401729247,0.004116010141222775,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_group_router_init_std_s2_20260505_202758_278500_pid517743.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_group_router_init,std,0.0188,0.3343,0.3374,-0.0030999999999999917,0.3414,0.3673,0.3483,24,True,16.533441444238026,54,51,48,1.0,,1.0796960086480631,2.5796675243921285,0.9478890515569975,0.007230235086437224,0.015238818320999081,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_group_router_init_std_s2_20260505_202958_111652_pid517763.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_a12_router_init,std,0.0188,0.3343,0.3374,-0.0030999999999999917,0.3414,0.3673,0.3483,24,True,16.881836344798405,102,75,48,1.0,,1.0796960086480631,2.5796675243921285,0.9478890515569975,0.007230235086437224,0.015238818320999081,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_a12_router_init_std_s2_20260505_203038_397924_pid517783.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_except_feature_router_init,std,0.0178,0.334,0.3374,-0.0033999999999999586,0.3415,0.3695,0.3516,18,True,16.435665726661682,96,83,77,1.0,,1.0903051181102361,2.515051550997197,0.9713528271277648,0.004173508573511935,0.010013187432432215,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_except_feature_router_init_std_s2_20260505_203243_688563_pid517803.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_model_init,std,0.0174,0.3411,0.3374,0.0037000000000000366,0.3517,0.3908,0.3639,13,True,16.800793207608738,198,158,125,1.0,,1.1108876614247418,2.5904535211656876,0.9730146796977011,0.0033992880172271597,0.007846298610254435,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_model_init_std_s2_20260505_203328_962930_pid517823.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_init,loaded_lr_0.35,0.0185,0.339,0.3374,0.0016000000000000458,0.3477,0.3796,0.3606,23,True,16.835267066955566,30,27,24,0.35,0.00019166,1.1832449031575198,2.8973593820036356,0.9533494242867883,0.00401336065392114,0.010427691112691657,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_init_loaded_lr_0_35_s2_20260505_203713_764355_pid517843.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,group_router_init,loaded_lr_0.35,0.0184,0.3409,0.3374,0.003500000000000003,0.3497,0.3819,0.3639,17,True,16.41177445299485,24,24,24,0.35,0.00019166,1.2525842023849563,3.1896787833101548,0.9562774502433427,0.0018819959274732443,0.003476313128748019,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_group_router_init_loaded_lr_0_35_s2_20260505_203748_995070_pid517864.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_group_router_init,loaded_lr_0.35,0.0194,0.3332,0.3374,-0.0041999999999999815,0.3415,0.3718,0.3483,24,True,16.291874796152115,54,51,48,0.35,0.00019166,1.197748940939936,3.052392791700844,0.9527163375934792,0.004301328187535306,0.010000330409038813,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_group_router_init_loaded_20260505_203803_966466_pid517876.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_a12_router_init,loaded_lr_0.35,0.0194,0.3332,0.3374,-0.0041999999999999815,0.3415,0.3718,0.3483,24,True,16.60919514298439,102,75,48,0.35,0.00019166,1.197748940939936,3.052392791700844,0.9527163375934792,0.004301328187535306,0.010000330409038813,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_a12_router_init_loaded_l_20260505_203819_586392_pid517895.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_except_feature_router_init,loaded_lr_0.35,0.0179,0.3357,0.3374,-0.0016999999999999793,0.3456,0.383,0.3505,18,True,16.783711049291824,96,83,77,0.35,0.00019166,1.2361242574832825,3.147474454888156,0.9607881929331697,0.002887531633750477,0.006954141056990753,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_except_feature_router_init_loaded_l_20260505_204308_938807_pid517923.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_model_init,loaded_lr_0.35,0.0176,0.3334,0.3374,-0.0040000000000000036,0.3414,0.3707,0.3516,25,True,17.3184019947052,198,158,125,0.35,0.00019166,1.1523320805553356,2.838646583490785,0.9541012147350928,0.005130695049747054,0.011682901494194351,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_model_init_loaded_lr_0_35_s2_20260505_204419_395079_pid517943.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_a12_router_init,global_lr_0.5,0.0183,0.3382,0.3374,0.0008000000000000229,0.3478,0.383,0.3583,23,True,16.695961122927457,102,75,48,1.0,,1.2102422793099354,3.0809465731590517,0.9539033751434337,0.0037294142789314664,0.008114410829939274,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_a12_router_init_global_l_20260505_204514_309861_pid517963.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_except_feature_router_init,global_lr_0.5,0.0179,0.3379,0.3374,0.0005000000000000004,0.3477,0.383,0.3617,24,True,16.66617511709531,96,83,77,1.0,,1.1036925986972264,2.547457263602707,0.9723815930043921,0.0036932614640734405,0.009027173226817944,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_except_feature_router_init_global_l_20260505_204539_365379_pid517983.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_model_init,global_lr_0.5,0.0174,0.3414,0.3374,0.0040000000000000036,0.3528,0.3942,0.3684,15,True,16.453739500045778,198,158,125,1.0,,1.1120143810835674,2.5875535602964552,0.9742017172476556,0.0031045884805326633,0.007200904899612431,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_model_init_global_lr_0_5_s2_20260505_204849_406335_pid518003.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_init,std,0.0183,0.3347,0.3394,-0.004699999999999982,0.3408,0.3639,0.3449,22,True,16.516739736903798,30,27,24,1.0,,1.2538766899828868,3.475138435681716,0.5482926443239822,0.003634136927131245,0.010987186813463515,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_init_std_s3_20260505_205214_484494_pid518024.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,group_router_init,std,0.0182,0.34,0.3394,0.0006000000000000449,0.3495,0.383,0.3651,15,True,17.523225386937458,24,24,24,1.0,,1.2816158486823883,3.3238302504876125,0.9736477663910101,0.0020995142801246086,0.0037115812983026363,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_group_router_init_std_s3_20260505_205219_818267_pid518035.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_group_router_init,std,0.0187,0.3387,0.3394,-0.0006999999999999784,0.3457,0.3718,0.3539,26,True,17.095276594161987,54,51,48,1.0,,1.1163774396094646,2.6676577965576573,0.9521623867368337,0.007900214869828183,0.016189051342201288,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_group_router_init_std_s3_20260505_205304_855475_pid518063.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_a12_router_init,std,0.0187,0.3387,0.3394,-0.0006999999999999784,0.3457,0.3718,0.3539,26,True,17.408760758546684,102,75,48,1.0,,1.1163774396094646,2.6676577965576573,0.9521623867368337,0.007900214869828183,0.016189051342201288,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_a12_router_init_std_s3_20260505_205339_773222_pid518083.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_except_feature_router_init,std,0.0186,0.3393,0.3394,-9.999999999998899e-05,0.3474,0.3774,0.3527,16,True,16.725680217146873,96,83,77,1.0,,1.0582385274675543,2.3231799890883815,0.9863886360938551,0.0037854416229343986,0.0077194563829411636,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_except_feature_router_init_std_s3_20260505_205725_088868_pid518103.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_model_init,std,0.0185,0.3388,0.3394,-0.0005999999999999894,0.3482,0.3841,0.3539,15,True,16.938748375574747,198,158,125,1.0,,0.9717982173725418,2.1027555807783265,0.9767736319392237,0.0050043516003700555,0.010438112573441044,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_model_init_std_s3_20260505_205900_119134_pid518123.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_init,loaded_lr_0.35,0.0184,0.3361,0.3394,-0.0032999999999999696,0.3429,0.3684,0.3471,24,True,17.67420693238576,30,27,24,0.35,0.00019166,1.273611614296878,3.5450625702777896,0.6006410002769754,0.003440370965801194,0.01083016116198692,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_init_loaded_lr_0_35_s3_20260505_210110_460327_pid518143.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,group_router_init,loaded_lr_0.35,0.0184,0.3398,0.3394,0.00040000000000001146,0.35,0.3863,0.3662,15,True,16.4701824982961,24,24,24,0.35,0.00019166,1.2897016146183675,3.364674183622769,0.9781189411625054,0.0017758599346997092,0.0031046215279778946,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_group_router_init_loaded_lr_0_35_s3_20260505_210155_353723_pid518163.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_group_router_init,loaded_lr_0.35,0.0183,0.337,0.3394,-0.0023999999999999577,0.3447,0.3729,0.355,21,True,16.766099010195052,54,51,48,0.35,0.00019166,1.2565771617684882,3.274895507544197,0.9546947335100701,0.0036374593878105797,0.008339802719382226,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_group_router_init_loaded_20260505_210235_419930_pid518183.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_a12_router_init,loaded_lr_0.35,0.0183,0.337,0.3394,-0.0023999999999999577,0.3447,0.3729,0.355,21,True,17.796864963713148,102,75,48,0.35,0.00019166,1.2565771617684882,3.274895507544197,0.9546947335100701,0.0036374593878105797,0.008339802719382226,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_a12_router_init_loaded_l_20260505_210355_374098_pid518203.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_except_feature_router_init,loaded_lr_0.35,0.0185,0.3344,0.3394,-0.0050000000000000044,0.3448,0.3841,0.3539,17,True,16.717492748709287,96,83,77,0.35,0.00019166,1.046388051848811,2.3009260364045505,0.9821153009140189,0.004895215172125769,0.00987182395326713,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_except_feature_router_init_loaded_l_20260505_210640_593941_pid518223.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_model_init,loaded_lr_0.35,0.0188,0.3316,0.3394,-0.007799999999999974,0.339,0.3651,0.3539,24,True,16.66266968846321,198,158,125,0.35,0.00019166,1.1539027414384917,2.766308553285586,0.9620939342381197,0.005406471551163056,0.011823517351567524,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_model_init_loaded_lr_0_35_s3_20260505_210855_820664_pid518244.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_a12_router_init,global_lr_0.5,0.0181,0.3389,0.3394,-0.0005000000000000004,0.3478,0.3807,0.3572,25,True,16.832485570907593,102,75,48,1.0,,1.2381930336352036,3.1742248015449195,0.9505401020852293,0.0041589833695945076,0.0089065651785956,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_feature_encoder_a12_router_init_global_l_20260505_210910_841005_pid518255.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_except_feature_router_init,global_lr_0.5,0.0188,0.3356,0.3394,-0.00379999999999997,0.3444,0.3763,0.3539,25,True,16.76295952796936,96,83,77,1.0,,1.0437415029441004,2.284213060133514,0.9847663514422507,0.004467519088008125,0.009173702805271897,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_except_feature_router_init_global_l_20260505_211051_009624_pid518283.json
transfer,lastfm_to_KuaiRec,,pair,lastfm0.03,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_model_init,global_lr_0.5,0.0184,0.3385,0.3394,-0.0008999999999999564,0.3448,0.3673,0.3539,26,True,16.618116534673252,198,158,125,1.0,,0.978679596153751,2.1553469052792664,0.968939184109524,0.006976579250216859,0.01431449367918945,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_lastfm_to_kuairec_shared_3_full_model_init_global_lr_0_5_s3_20260505_211205_981901_pid518303.json
