global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,source_phase,source_axis,axis_id,axis_desc,setting_uid,setting_idx,setting_key,setting_short,setting_desc,setting_group,setting_detail,hparam_id,run_id
0.079900,0.079900,P10_13_2_AP10_00_H1_S4,P10-00_FULL | group_subset | All 4 families,deep,trial_new_best,KuaiRecLargeStrictPosV2_0.2,4,3,running,0.160700,,,,,,2026-03-24T15:26:07.760937Z,P10_13_2,P10,phase10_feature_portability_v1,A,verification_wrapper,P10_00,0,P10-00_FULL,FULL,All 4 families,group_subset,All 4 families,H1,AP10_00_H1_S4
0.083000,0.078300,P10_13_2_BP11_22_H3_S2,P11-22_LAYER_ONLY_BASELINE | extra_alignment | Pure dense layer-only baseline,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.159400,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_22_h3_s2_20260325_104905_624989_pid94549.json,2026-03-25T11:40:43.438636Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_22,22,P11-22_LAYER_ONLY_BASELINE,LAYER_ONLY_BASELINE,LAYER_ONLY_BASELINE,extra_alignment,Pure dense layer-only baseline,H3,BP11_22_H3_S2
0.083000,0.082100,P10_13_2_BP11_17_H3_S4,P11-17_MICRO_MACRO_MID | order_permutation | Permutation micro->macro->mid,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.160700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_17_h3_s4_20260325_103320_150143_pid94428.json,2026-03-25T12:03:21.665405Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_17,17,P11-17_MICRO_MACRO_MID,MICRO_MACRO_MID,MICRO_MACRO_MID,order_permutation,Permutation micro->macro->mid,H3,BP11_17_H3_S4
0.083000,0.081600,P10_13_2_BP11_17_H3_S3,P11-17_MICRO_MACRO_MID | order_permutation | Permutation micro->macro->mid,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_17_h3_s3_20260325_103304_527289_pid94415.json,2026-03-25T12:08:16.594506Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_17,17,P11-17_MICRO_MACRO_MID,MICRO_MACRO_MID,MICRO_MACRO_MID,order_permutation,Permutation micro->macro->mid,H3,BP11_17_H3_S3
0.083000,0.082700,P10_13_2_BP11_17_H3_S2,P11-17_MICRO_MACRO_MID | order_permutation | Permutation micro->macro->mid,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.161300,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_17_h3_s2_20260325_103721_630710_pid94485.json,2026-03-25T12:25:09.439893Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_17,17,P11-17_MICRO_MACRO_MID,MICRO_MACRO_MID,MICRO_MACRO_MID,order_permutation,Permutation micro->macro->mid,H3,BP11_17_H3_S2
0.083000,0.081600,P10_13_2_BP11_17_H3_S1,P11-17_MICRO_MACRO_MID | order_permutation | Permutation micro->macro->mid,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.161800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_17_h3_s1_20260325_104101_369963_pid94515.json,2026-03-25T12:26:49.117634Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_17,17,P11-17_MICRO_MACRO_MID,MICRO_MACRO_MID,MICRO_MACRO_MID,order_permutation,Permutation micro->macro->mid,H3,BP11_17_H3_S1
0.083000,0.082400,P10_13_2_BP11_19_H3_S4,P11-19_TOKEN_TOKEN_TOKEN | routing_granularity | Token routing for all stages,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.160100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_19_h3_s4_20260325_113200_630100_pid94687.json,2026-03-25T13:15:38.236335Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_19,19,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,routing_granularity,Token routing for all stages,H3,BP11_19_H3_S4
0.083000,0.081400,P10_13_2_BP11_19_H3_S2,P11-19_TOKEN_TOKEN_TOKEN | routing_granularity | Token routing for all stages,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.161800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_19_h3_s2_20260325_114050_621909_pid94744.json,2026-03-25T13:16:14.845224Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_19,19,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,routing_granularity,Token routing for all stages,H3,BP11_19_H3_S2
0.083000,0.081400,P10_13_2_BP11_19_H3_S3,P11-19_TOKEN_TOKEN_TOKEN | routing_granularity | Token routing for all stages,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.161800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_19_h3_s3_20260325_113625_391818_pid94714.json,2026-03-25T13:33:34.651964Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_19,19,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,routing_granularity,Token routing for all stages,H3,BP11_19_H3_S3
0.083000,0.081400,P10_13_2_BP11_20_H3_S4,"P11-20_SESSION_TOKEN_TOKEN | routing_granularity | Macro session, mid/micro token",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.160600,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_20_h3_s4_20260325_120328_631182_pid94801.json,2026-03-25T13:36:50.416220Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_20,20,P11-20_SESSION_TOKEN_TOKEN,SESSION_TOKEN_TOKEN,SESSION_TOKEN_TOKEN,routing_granularity,"Macro session, mid/micro token",H3,BP11_20_H3_S4
0.083000,0.081200,P10_13_2_BP11_19_H3_S1,P11-19_TOKEN_TOKEN_TOKEN | routing_granularity | Token routing for all stages,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.161500,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_19_h3_s1_20260325_112745_069125_pid94657.json,2026-03-25T13:41:45.305292Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_19,19,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,routing_granularity,Token routing for all stages,H3,BP11_19_H3_S1
0.083000,0.081400,P10_13_2_BP11_20_H3_S2,"P11-20_SESSION_TOKEN_TOKEN | routing_granularity | Macro session, mid/micro token",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_20_h3_s2_20260325_122516_464552_pid94877.json,2026-03-25T13:58:32.122069Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_20,20,P11-20_SESSION_TOKEN_TOKEN,SESSION_TOKEN_TOKEN,SESSION_TOKEN_TOKEN,routing_granularity,"Macro session, mid/micro token",H3,BP11_20_H3_S2
0.083000,0.081400,P10_13_2_BP11_20_H3_S3,"P11-20_SESSION_TOKEN_TOKEN | routing_granularity | Macro session, mid/micro token",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_20_h3_s3_20260325_120823_563862_pid94830.json,2026-03-25T13:59:02.720623Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_20,20,P11-20_SESSION_TOKEN_TOKEN,SESSION_TOKEN_TOKEN,SESSION_TOKEN_TOKEN,routing_granularity,"Macro session, mid/micro token",H3,BP11_20_H3_S3
0.083000,0.081400,P10_13_2_BP11_20_H3_S1,"P11-20_SESSION_TOKEN_TOKEN | routing_granularity | Macro session, mid/micro token",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_20_h3_s1_20260325_122656_073497_pid94902.json,2026-03-25T14:13:25.367628Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_20,20,P11-20_SESSION_TOKEN_TOKEN,SESSION_TOKEN_TOKEN,SESSION_TOKEN_TOKEN,routing_granularity,"Macro session, mid/micro token",H3,BP11_20_H3_S1
0.083000,0.080900,P10_13_2_BP11_03_H3_S4,P11-03_MACRO_MID | base_ablation | Drop micro stage,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.161000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_03_h3_s4_20260325_133657_316153_pid97346.json,2026-03-25T14:56:47.074378Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_03,3,P11-03_MACRO_MID,MACRO_MID,MACRO_MID,base_ablation,Drop micro stage,H3,BP11_03_H3_S4
0.083000,0.081600,P10_13_2_BP11_23_H3_S4,P11-23_LAYER2_MACRO_MID_MICRO | extra_alignment | Two dense prep layers before full stages,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.161400,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_23_h3_s4_20260325_131545_118363_pid95004.json,2026-03-25T15:14:09.950967Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_23,23,P11-23_LAYER2_MACRO_MID_MICRO,LAYER2_MACRO_MID_MICRO,LAYER2_MACRO_MID_MICRO,extra_alignment,Two dense prep layers before full stages,H3,BP11_23_H3_S4
0.083000,0.080600,P10_13_2_BP11_03_H3_S3,P11-03_MACRO_MID | base_ablation | Drop micro stage,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_03_h3_s3_20260325_135909_948501_pid98315.json,2026-03-25T15:17:28.712116Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_03,3,P11-03_MACRO_MID,MACRO_MID,MACRO_MID,base_ablation,Drop micro stage,H3,BP11_03_H3_S3
0.083000,0.080800,P10_13_2_BP11_03_H3_S2,P11-03_MACRO_MID | base_ablation | Drop micro stage,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.160800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_03_h3_s2_20260325_135839_042663_pid98238.json,2026-03-25T15:25:53.816136Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_03,3,P11-03_MACRO_MID,MACRO_MID,MACRO_MID,base_ablation,Drop micro stage,H3,BP11_03_H3_S2
0.083000,0.081700,P10_13_2_BP11_23_H3_S1,P11-23_LAYER2_MACRO_MID_MICRO | extra_alignment | Two dense prep layers before full stages,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.158800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_23_h3_s1_20260325_134152_243873_pid97592.json,2026-03-25T15:26:09.330119Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_23,23,P11-23_LAYER2_MACRO_MID_MICRO,LAYER2_MACRO_MID_MICRO,LAYER2_MACRO_MID_MICRO,extra_alignment,Two dense prep layers before full stages,H3,BP11_23_H3_S1
0.083000,0.081500,P10_13_2_BP11_23_H3_S2,P11-23_LAYER2_MACRO_MID_MICRO | extra_alignment | Two dense prep layers before full stages,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.161900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_23_h3_s2_20260325_131621_826138_pid95019.json,2026-03-25T15:31:22.176232Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_23,23,P11-23_LAYER2_MACRO_MID_MICRO,LAYER2_MACRO_MID_MICRO,LAYER2_MACRO_MID_MICRO,extra_alignment,Two dense prep layers before full stages,H3,BP11_23_H3_S2
0.083000,0.081600,P10_13_2_BP11_23_H3_S3,P11-23_LAYER2_MACRO_MID_MICRO | extra_alignment | Two dense prep layers before full stages,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.161400,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_23_h3_s3_20260325_133341_486341_pid97163.json,2026-03-25T15:34:46.896959Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_23,23,P11-23_LAYER2_MACRO_MID_MICRO,LAYER2_MACRO_MID_MICRO,LAYER2_MACRO_MID_MICRO,extra_alignment,Two dense prep layers before full stages,H3,BP11_23_H3_S3
0.083000,0.080900,P10_13_2_BP11_03_H3_S1,P11-03_MACRO_MID | base_ablation | Drop micro stage,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.160800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_bp11_03_h3_s1_20260325_141332_318904_pid98997.json,2026-03-25T15:40:20.741826Z,P10_13_2,P11,phase11_stage_semantics_v1,B,verification_wrapper,P11_03,3,P11-03_MACRO_MID,MACRO_MID,MACRO_MID,base_ablation,Drop micro stage,H3,BP11_03_H3_S1
0.083000,0.080200,P10_13_2_CP12_00_H3_S3,"P12-00_ATTN_ONESHOT | layout_variants | [attn, macro_ffn, mid_ffn, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_00_h3_s3_20260325_154436_975971_pid104750.json,2026-03-25T17:15:13.284614Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_00,0,P12-00_ATTN_ONESHOT,ATTN_ONESHOT,ATTN_ONESHOT,layout_variants,"[attn, macro_ffn, mid_ffn, micro_ffn]",H3,CP12_00_H3_S3
0.083000,0.080300,P10_13_2_CP12_00_H3_S2,"P12-00_ATTN_ONESHOT | layout_variants | [attn, macro_ffn, mid_ffn, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.160800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_00_h3_s2_20260325_154437_109105_pid104749.json,2026-03-25T17:16:19.927330Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_00,0,P12-00_ATTN_ONESHOT,ATTN_ONESHOT,ATTN_ONESHOT,layout_variants,"[attn, macro_ffn, mid_ffn, micro_ffn]",H3,CP12_00_H3_S2
0.083000,0.080200,P10_13_2_CP12_00_H3_S4,"P12-00_ATTN_ONESHOT | layout_variants | [attn, macro_ffn, mid_ffn, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.160700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_00_h3_s4_20260325_154436_980179_pid104751.json,2026-03-25T17:20:41.805488Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_00,0,P12-00_ATTN_ONESHOT,ATTN_ONESHOT,ATTN_ONESHOT,layout_variants,"[attn, macro_ffn, mid_ffn, micro_ffn]",H3,CP12_00_H3_S4
0.083000,0.081300,P10_13_2_CP12_07_H3_S4,"P12-07_MICRO_REPEATED | layout_variants | [macro, mid, micro, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.162100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_07_h3_s4_20260325_154437_029626_pid104755.json,2026-03-25T17:22:36.521846Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_07,7,P12-07_MICRO_REPEATED,MICRO_REPEATED,MICRO_REPEATED,layout_variants,"[macro, mid, micro, micro_ffn]",H3,CP12_07_H3_S4
0.083000,0.080200,P10_13_2_CP12_00_H3_S1,"P12-00_ATTN_ONESHOT | layout_variants | [attn, macro_ffn, mid_ffn, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.160700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_00_h3_s1_20260325_154436_981457_pid104748.json,2026-03-25T17:23:10.089369Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_00,0,P12-00_ATTN_ONESHOT,ATTN_ONESHOT,ATTN_ONESHOT,layout_variants,"[attn, macro_ffn, mid_ffn, micro_ffn]",H3,CP12_00_H3_S1
0.083000,0.081300,P10_13_2_CP12_07_H3_S3,"P12-07_MICRO_REPEATED | layout_variants | [macro, mid, micro, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.162000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_07_h3_s3_20260325_154437_128996_pid104754.json,2026-03-25T17:42:03.016667Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_07,7,P12-07_MICRO_REPEATED,MICRO_REPEATED,MICRO_REPEATED,layout_variants,"[macro, mid, micro, micro_ffn]",H3,CP12_07_H3_S3
0.083000,0.081900,P10_13_2_CP12_07_H3_S2,"P12-07_MICRO_REPEATED | layout_variants | [macro, mid, micro, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.160100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_07_h3_s2_20260325_154437_001920_pid104753.json,2026-03-25T18:00:19.892507Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_07,7,P12-07_MICRO_REPEATED,MICRO_REPEATED,MICRO_REPEATED,layout_variants,"[macro, mid, micro, micro_ffn]",H3,CP12_07_H3_S2
0.083000,0.081300,P10_13_2_CP12_07_H3_S1,"P12-07_MICRO_REPEATED | layout_variants | [macro, mid, micro, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.161500,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_07_h3_s1_20260325_154436_986716_pid104752.json,2026-03-25T18:09:30.109971Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_07,7,P12-07_MICRO_REPEATED,MICRO_REPEATED,MICRO_REPEATED,layout_variants,"[macro, mid, micro, micro_ffn]",H3,CP12_07_H3_S1
0.083000,0.080800,P10_13_2_CP12_09_H3_S4,"P12-09_MID_NOLOCALATTN | layout_variants | [macro, mid_ffn, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.162000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_09_h3_s4_20260325_172048_841647_pid105639.json,2026-03-25T18:45:24.204727Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_09,9,P12-09_MID_NOLOCALATTN,MID_NOLOCALATTN,MID_NOLOCALATTN,layout_variants,"[macro, mid_ffn, micro]",H3,CP12_09_H3_S4
0.083000,0.080800,P10_13_2_CP12_09_H3_S3,"P12-09_MID_NOLOCALATTN | layout_variants | [macro, mid_ffn, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_09_h3_s3_20260325_171520_142576_pid105586.json,2026-03-25T18:52:46.298793Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_09,9,P12-09_MID_NOLOCALATTN,MID_NOLOCALATTN,MID_NOLOCALATTN,layout_variants,"[macro, mid_ffn, micro]",H3,CP12_09_H3_S3
0.083000,0.080800,P10_13_2_CP12_18_H3_S4,P12-18_BUNDLE_MACROMICRO_LEARNED | bundle_pair_then_follow | bundle_macro_micro_learned -> mid,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_18_h3_s4_20260325_172243_327801_pid105664.json,2026-03-25T18:59:29.366190Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_18,18,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,bundle_pair_then_follow,bundle_macro_micro_learned -> mid,H3,CP12_18_H3_S4
0.083000,0.080800,P10_13_2_CP12_09_H3_S2,"P12-09_MID_NOLOCALATTN | layout_variants | [macro, mid_ffn, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.162200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_09_h3_s2_20260325_171626_865238_pid105608.json,2026-03-25T19:01:39.125451Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_09,9,P12-09_MID_NOLOCALATTN,MID_NOLOCALATTN,MID_NOLOCALATTN,layout_variants,"[macro, mid_ffn, micro]",H3,CP12_09_H3_S2
0.083000,0.080900,P10_13_2_CP12_09_H3_S1,"P12-09_MID_NOLOCALATTN | layout_variants | [macro, mid_ffn, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.162200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_09_h3_s1_20260325_172317_051953_pid105685.json,2026-03-25T19:07:55.196167Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_09,9,P12-09_MID_NOLOCALATTN,MID_NOLOCALATTN,MID_NOLOCALATTN,layout_variants,"[macro, mid_ffn, micro]",H3,CP12_09_H3_S1
0.083000,0.080900,P10_13_2_CP12_18_H3_S2,P12-18_BUNDLE_MACROMICRO_LEARNED | bundle_pair_then_follow | bundle_macro_micro_learned -> mid,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.161500,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_18_h3_s2_20260325_180026_958539_pid105781.json,2026-03-25T19:32:18.505561Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_18,18,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,bundle_pair_then_follow,bundle_macro_micro_learned -> mid,H3,CP12_18_H3_S2
0.083000,0.080900,P10_13_2_CP12_18_H3_S3,P12-18_BUNDLE_MACROMICRO_LEARNED | bundle_pair_then_follow | bundle_macro_micro_learned -> mid,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.161600,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_18_h3_s3_20260325_174209_940613_pid105732.json,2026-03-25T19:38:13.499200Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_18,18,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,bundle_pair_then_follow,bundle_macro_micro_learned -> mid,H3,CP12_18_H3_S3
