question,dataset,setting_key,setting_label,base_rank,base_tag,seed_id,selection_rule,result_path,checkpoint_file,case_eval_manifest,case_eval_export_dir,timestamp_utc,source_run_dir,source_result_json,model,scope,tier,group,selected_family,selected_polarity,label,data_path,logging_dir,metrics_summary_file,special_metrics_file,router_diag_file,status,error,best_valid_mrr20,test_mrr20,best_valid_ndcg20,test_ndcg20,best_valid_hr10,test_hr10,best_valid_seen_mrr20,test_seen_mrr20,best_valid_hit10,test_hit10,best_valid_seen_hit10,best_valid_seen_ndcg20,test_seen_hit10,test_seen_ndcg20,best_valid_unseen_hit10,best_valid_unseen_ndcg20,best_valid_unseen_mrr20,test_unseen_hit10,test_unseen_ndcg20,test_unseen_mrr20
q5,beauty,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/tables,2026-04-19T09:24:24.659390+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,tier_group,pure,exposure_minus,exposure,minus,pure__exposure_minus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/pure/exposure_minus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_exposure_minus_9_092423_660448,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_exposure_minus_9_092423_660448/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_exposure_minus_9_092423_660448/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_exposure_minus_9_092423_660448/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/tables,2026-04-19T09:24:23.659070+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,tier_group,pure,exposure_plus,exposure,plus,pure__exposure_plus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/pure/exposure_plus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_exposure_plus_9_092422_868619,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_exposure_plus_9_092422_868619/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_exposure_plus_9_092422_868619/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_exposure_plus_9_092422_868619/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/tables,2026-04-19T09:24:21.324888+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,tier_group,pure,focus_minus,focus,minus,pure__focus_minus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/pure/focus_minus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_focus_minus_9_092420_567341,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_focus_minus_9_092420_567341/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_focus_minus_9_092420_567341/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_focus_minus_9_092420_567341/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/tables,2026-04-19T09:24:20.566196+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,tier_group,pure,focus_plus,focus,plus,pure__focus_plus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/pure/focus_plus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_focus_plus_9_092419_761232,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_focus_plus_9_092419_761232/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_focus_plus_9_092419_761232/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_focus_plus_9_092419_761232/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/tables,2026-04-19T09:24:19.760217+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,tier_group,pure,memory_minus,memory,minus,pure__memory_minus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/pure/memory_minus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_memory_minus_9_092418_928808,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_memory_minus_9_092418_928808/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_memory_minus_9_092418_928808/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_memory_minus_9_092418_928808/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/tables,2026-04-19T09:24:18.927823+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,tier_group,pure,memory_plus,memory,plus,pure__memory_plus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/pure/memory_plus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_memory_plus_9_092418_180395,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_memory_plus_9_092418_180395/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_memory_plus_9_092418_180395/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_memory_plus_9_092418_180395/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/tables,2026-04-19T09:24:22.867377+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,tier_group,pure,tempo_minus,tempo,minus,pure__tempo_minus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/pure/tempo_minus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_tempo_minus_9_092422_084561,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_tempo_minus_9_092422_084561/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_tempo_minus_9_092422_084561/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_tempo_minus_9_092422_084561/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/tables,2026-04-19T09:24:22.083367+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,tier_group,pure,tempo_plus,tempo,plus,pure__tempo_plus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/pure/tempo_plus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_tempo_plus_9_092421_326011,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_tempo_plus_9_092421_326011/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_tempo_plus_9_092421_326011/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_pure_tempo_plus_9_092421_326011/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,2,beauty_top02_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r02_s3_20260419_091907_041896_pid806865.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r02_s3_20260419_091907_041896_pid806865_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/tables,2026-04-19T09:25:02.914845+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r02_s3_20260419_091907_041896_pid806865.json,FeaturedMoE_N3,original,,,,,original,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/logging/fmoe_n3/beauty/CASEEVAL/caseeval_original_9_092458_879001,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/logging/fmoe_n3/beauty/CASEEVAL/caseeval_original_9_092458_879001/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/logging/fmoe_n3/beauty/CASEEVAL/caseeval_original_9_092458_879001/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/logging/fmoe_n3/beauty/CASEEVAL/caseeval_original_9_092458_879001/router_diag.json,ok,,0.07312175627958262,0.04461353436312084,0.09352849378730312,0.055495329613062604,0.1606,0.1289,0.09206293411104076,0.07631598858104052,0.12759170653907495,0.07537688442211055,0.1606425702811245,0.11775575422618284,0.12893982808022922,0.09493040624354836,0.0,0.0,0.0,0.0,0.0,0.0
q5,beauty,route_rec_full,RouteRec Full,2,beauty_top02_rfmoe,3,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r02_s3_20260419_091907_041896_pid806865.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r02_s3_20260419_091907_041896_pid806865_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/tables,2026-04-19T09:25:13.060731+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r02_s3_20260419_091907_041896_pid806865.json,FeaturedMoE_N3,tier_union,permissive,,,,permissive_union,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/permissive,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_union_9_092512_059561,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_union_9_092512_059561/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_union_9_092512_059561/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R02_S3/case_eval/beauty_20260419_092458/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_union_9_092512_059561/router_diag.json,ok,,0.07312175627958262,0.04461353436312084,0.09352849378730312,0.055495329613062604,0.1606,0.1289,0.09206293411104076,0.07631598858104052,0.12759170653907495,0.07537688442211055,0.1606425702811245,0.11775575422618284,0.12893982808022922,0.09493040624354836,0.0,0.0,0.0,0.0,0.0,0.0
