file,phase,run_id,best_valid_mrr20,best_valid_hr10,best_valid_test_mrr20,best_valid_test_hr10,n_trials
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_171724_544009_pid284884.json,P6,p6_cand_a_s1_20260317_171724_544009_pid284884,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_173009_713498_pid286633.json,P6,p6_cand_a_s1_20260317_173009_713498_pid286633,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_173833_441446_pid287755.json,P6,p6_cand_a_s1_20260317_173833_441446_pid287755,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_163230_109785_pid266830.json,P6,p6_cand_a_s1_20260317_163230_109785_pid266830,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_170608_981919_pid280359.json,P6,p6_cand_a_s1_20260317_170608_981919_pid280359,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_171724_544009_pid284884.json,P6,p6_cand_a_s1_20260317_171724_544009_pid284884,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_173009_713498_pid286633.json,P6,p6_cand_a_s1_20260317_173009_713498_pid286633,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_173833_441446_pid287755.json,P6,p6_cand_a_s1_20260317_173833_441446_pid287755,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_163230_067557_pid266833.json,P6,p6_cand_b_s1_20260317_163230_067557_pid266833,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_170608_990238_pid280362.json,P6,p6_cand_b_s1_20260317_170608_990238_pid280362,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_171724_530232_pid284887.json,P6,p6_cand_b_s1_20260317_171724_530232_pid284887,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_173009_562778_pid286636.json,P6,p6_cand_b_s1_20260317_173009_562778_pid286636,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_173833_304879_pid287758.json,P6,p6_cand_b_s1_20260317_173833_304879_pid287758,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_163230_067557_pid266833.json,P6,p6_cand_b_s1_20260317_163230_067557_pid266833,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_170608_990238_pid280362.json,P6,p6_cand_b_s1_20260317_170608_990238_pid280362,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_171724_530232_pid284887.json,P6,p6_cand_b_s1_20260317_171724_530232_pid284887,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_173009_562778_pid286636.json,P6,p6_cand_b_s1_20260317_173009_562778_pid286636,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_173833_304879_pid287758.json,P6,p6_cand_b_s1_20260317_173833_304879_pid287758,0.0754,0.098,0.1556,0.1764,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b4_20260317_172539_956337_pid286014.json,P6,p6_base_b4_20260317_172539_956337_pid286014,0.0665,0.0742,0.1452,0.1561,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b4_20260317_172539_956337_pid286014.json,P6,p6_base_b4_20260317_172539_956337_pid286014,0.0665,0.0742,0.1452,0.1561,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a04_20260314_043837_215801_pid245432.json,P1,a04_20260314_043837_215801_pid245432,0.0658,0.0678,0.1419,0.15,2
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a04_20260314_043837_215801_pid245432.json,P1,a04_20260314_043837_215801_pid245432,0.0658,0.0678,0.1419,0.15,2
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_174215_677751_pid288179.json,P6,p6_cand_c_s1_20260317_174215_677751_pid288179,0.0656,0.0939,0.1257,0.1629,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_174215_677751_pid288179.json,P6,p6_cand_c_s1_20260317_174215_677751_pid288179,0.0656,0.0939,0.1257,0.1629,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_164812_952661_pid272341.json,P6,p6_cand_c_s1_20260317_164812_952661_pid272341,0.0655,0.0939,0.1257,0.1628,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_170954_339239_pid281597.json,P6,p6_cand_c_s1_20260317_170954_339239_pid281597,0.0655,0.0939,0.1257,0.1628,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_172106_641979_pid285204.json,P6,p6_cand_c_s1_20260317_172106_641979_pid285204,0.0655,0.094,0.1257,0.1629,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_164812_952661_pid272341.json,P6,p6_cand_c_s1_20260317_164812_952661_pid272341,0.0655,0.0939,0.1257,0.1628,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_170954_339239_pid281597.json,P6,p6_cand_c_s1_20260317_170954_339239_pid281597,0.0655,0.0939,0.1257,0.1628,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_172106_641979_pid285204.json,P6,p6_cand_c_s1_20260317_172106_641979_pid285204,0.0655,0.094,0.1257,0.1629,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a03_20260314_043837_358765_pid245431.json,P1,a03_20260314_043837_358765_pid245431,0.0644,0.0677,0.1387,0.1491,1
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a03_20260314_043837_358765_pid245431.json,P1,a03_20260314_043837_358765_pid245431,0.0644,0.0677,0.1387,0.1491,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s3_20260317_172518_951201_pid285918.json,P6,p6_cand_c_s3_20260317_172518_951201_pid285918,0.0613,0.0906,0.1148,0.1541,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s3_20260317_172518_951201_pid285918.json,P6,p6_cand_c_s3_20260317_172518_951201_pid285918,0.0613,0.0906,0.1148,0.1541,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r32_20260313_184315_956474_pid232894.json,P1,r32_20260313_184315_956474_pid232894,0.0611,0.0668,0.1243,0.1429,3
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/R32/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r32_20260313_184315_956474_pid232894.json,P1,r32_20260313_184315_956474_pid232894,0.0611,0.0668,0.1243,0.1429,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_164840_159004_pid272592.json,P6,p6_cand_b_s3_20260317_164840_159004_pid272592,0.0433,0.062,0.088,0.1194,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_170951_342298_pid281571.json,P6,p6_cand_b_s3_20260317_170951_342298_pid281571,0.0433,0.062,0.088,0.1194,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_172106_774839_pid285203.json,P6,p6_cand_b_s3_20260317_172106_774839_pid285203,0.0433,0.062,0.088,0.1194,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_173351_792754_pid287012.json,P6,p6_cand_b_s3_20260317_173351_792754_pid287012,0.0433,0.062,0.088,0.1194,2
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_174218_545481_pid288207.json,P6,p6_cand_b_s3_20260317_174218_545481_pid288207,0.0433,0.062,0.088,0.1194,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_164840_159004_pid272592.json,P6,p6_cand_b_s3_20260317_164840_159004_pid272592,0.0433,0.062,0.088,0.1194,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_170951_342298_pid281571.json,P6,p6_cand_b_s3_20260317_170951_342298_pid281571,0.0433,0.062,0.088,0.1194,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_172106_774839_pid285203.json,P6,p6_cand_b_s3_20260317_172106_774839_pid285203,0.0433,0.062,0.088,0.1194,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_173351_792754_pid287012.json,P6,p6_cand_b_s3_20260317_173351_792754_pid287012,0.0433,0.062,0.088,0.1194,2
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s3_20260317_174218_545481_pid288207.json,P6,p6_cand_b_s3_20260317_174218_545481_pid288207,0.0433,0.062,0.088,0.1194,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_173400_801687_pid287061.json,P6,p6_cand_b_s2_20260317_173400_801687_pid287061,0.0334,0.0509,0.0588,0.0895,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_173400_801687_pid287061.json,P6,p6_cand_b_s2_20260317_173400_801687_pid287061,0.0334,0.0509,0.0588,0.0895,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_sta_gro_20260317_172607_142585_pid286096.json,P6,p6_rxi_x1_sta_gro_20260317_172607_142585_pid286096,0.03,0.0476,0.0487,0.0778,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_sta_gro_20260317_172607_142585_pid286096.json,P6,p6_rxi_x1_sta_gro_20260317_172607_142585_pid286096,0.03,0.0476,0.0487,0.0778,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_173351_870834_pid287013.json,P6,p6_cand_c_s1_20260317_173351_870834_pid287013,0.0282,0.0525,0.039,0.0721,2
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s1_20260317_173351_870834_pid287013.json,P6,p6_cand_c_s1_20260317_173351_870834_pid287013,0.0282,0.0525,0.039,0.0721,2
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_164834_209793_pid272553.json,P6,p6_cand_c_s2_20260317_164834_209793_pid272553,0.0253,0.0403,0.0433,0.0706,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_171000_130459_pid281651.json,P6,p6_cand_c_s2_20260317_171000_130459_pid281651,0.0253,0.0402,0.0433,0.0707,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_172112_739159_pid285280.json,P6,p6_cand_c_s2_20260317_172112_739159_pid285280,0.0253,0.0403,0.0433,0.0706,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_174224_678100_pid288247.json,P6,p6_cand_c_s2_20260317_174224_678100_pid288247,0.0253,0.0403,0.0433,0.0706,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_164834_209793_pid272553.json,P6,p6_cand_c_s2_20260317_164834_209793_pid272553,0.0253,0.0403,0.0433,0.0706,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_171000_130459_pid281651.json,P6,p6_cand_c_s2_20260317_171000_130459_pid281651,0.0253,0.0402,0.0433,0.0707,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_172112_739159_pid285280.json,P6,p6_cand_c_s2_20260317_172112_739159_pid285280,0.0253,0.0403,0.0433,0.0706,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_174224_678100_pid288247.json,P6,p6_cand_c_s2_20260317_174224_678100_pid288247,0.0253,0.0403,0.0433,0.0706,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b2_20260317_172506_937124_pid285853.json,P6,p6_base_b2_20260317_172506_937124_pid285853,0.022,0.0343,0.0291,0.047,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b2_20260317_172506_937124_pid285853.json,P6,p6_base_b2_20260317_172506_937124_pid285853,0.022,0.0343,0.0291,0.047,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s3_20260317_171342_549177_pid283322.json,P6,p6_cand_c_s3_20260317_171342_549177_pid283322,0.0206,0.0367,0.0213,0.0382,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s3_20260317_171342_549177_pid283322.json,P6,p6_cand_c_s3_20260317_171342_549177_pid283322,0.0206,0.0367,0.0213,0.0382,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_173403_892087_pid287077.json,P6,p6_cand_c_s2_20260317_173403_892087_pid287077,0.0199,0.0305,0.024,0.0399,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_173403_892087_pid287077.json,P6,p6_cand_c_s2_20260317_173403_892087_pid287077,0.0199,0.0305,0.024,0.0399,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa04_20260314_173154_692156_pid352565.json,P2,pa04_20260314_173154_692156_pid352565,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa05_20260314_173154_650075_pid352566.json,P2,pa05_20260314_173154_650075_pid352566,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa01_20260314_173154_823503_pid352564.json,P2,pa01_20260314_173154_823503_pid352564,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_x65_20260314_173204_697652_pid352748.json,P2,pa_x65_20260314_173204_697652_pid352748,0.0,,,,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_l08_20260314_173204_786225_pid352749.json,P2,pa_l08_20260314_173204_786225_pid352749,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_n50_20260314_173205_006273_pid352747.json,P2,pa_n50_20260314_173205_006273_pid352747,0.0,,,,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_t3_20260314_173214_658548_pid353078.json,P2,pa_t3_20260314_173214_658548_pid353078,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_f03_20260314_173214_788785_pid353079.json,P2,pa_f03_20260314_173214_788785_pid353079,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_fs_20260314_173214_852363_pid353077.json,P2,pa_fs_20260314_173214_852363_pid353077,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_mx2_20260314_173224_608223_pid353260.json,P2,pa_mx2_20260314_173224_608223_pid353260,0.0,,,,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_s02_20260314_173224_823215_pid353258.json,P2,pa_s02_20260314_173224_823215_pid353258,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_s03_20260314_173224_951843_pid353259.json,P2,pa_s03_20260314_173224_951843_pid353259,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pb04_20260314_173234_686976_pid353921.json,P2,pb04_20260314_173234_686976_pid353921,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pb02_20260314_173234_736402_pid353922.json,P2,pb02_20260314_173234_736402_pid353922,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pb03_20260314_173234_788812_pid353920.json,P2,pb03_20260314_173234_788812_pid353920,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pc02_20260314_173244_671743_pid354059.json,P2,pc02_20260314_173244_671743_pid354059,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pc03_20260314_173244_743827_pid354060.json,P2,pc03_20260314_173244_743827_pid354060,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pc04_20260314_173244_913260_pid354061.json,P2,pc04_20260314_173244_913260_pid354061,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pc08_20260314_173254_717500_pid354123.json,P2,pc08_20260314_173254_717500_pid354123,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pc07_20260314_173254_751851_pid354122.json,P2,pc07_20260314_173254_751851_pid354122,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pc06_20260314_173255_061110_pid354121.json,P2,pc06_20260314_173255_061110_pid354121,0.0,,,,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd04_20260314_173304_710465_pid354218.json,P2,pd04_20260314_173304_710465_pid354218,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd03_20260314_173304_714601_pid354219.json,P2,pd03_20260314_173304_714601_pid354219,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd02_20260314_173304_696630_pid354217.json,P2,pd02_20260314_173304_696630_pid354217,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd07_20260314_173314_822801_pid354464.json,P2,pd07_20260314_173314_822801_pid354464,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd06_20260314_173315_003862_pid354463.json,P2,pd06_20260314_173315_003862_pid354463,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd05_20260314_173314_963455_pid354465.json,P2,pd05_20260314_173314_963455_pid354465,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd09_20260314_173324_709124_pid354637.json,P2,pd09_20260314_173324_709124_pid354637,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd10_20260314_173324_848601_pid354638.json,P2,pd10_20260314_173324_848601_pid354638,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd12_20260314_173324_904692_pid354639.json,P2,pd12_20260314_173324_904692_pid354639,0.0,,,,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa01_20260314_173733_582027_pid360953.json,P2,pa01_20260314_173733_582027_pid360953,0.0,,,,14
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa05_20260314_173733_664342_pid360955.json,P2,pa05_20260314_173733_664342_pid360955,0.0,,,,13
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_l04_20260314_173733_673002_pid360956.json,P2,pa_l04_20260314_173733_673002_pid360956,0.0,,,,12
