question,dataset,setting_key,setting_label,base_rank,base_tag,seed_id,selection_rule,result_path,checkpoint_file,case_eval_manifest,case_eval_export_dir,status,error,source_question,model,eval_split,scope,group,stage_name,routed_family,usage_share
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,original,original,macro,Exposure,0.23749
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Tempo,0.23035
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Focus,0.22249
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Memory,0.335013
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Exposure,0.212148
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_minus,macro,Tempo,0.28188
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_minus,macro,Focus,0.272262
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_minus,macro,Memory,0.186252
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_minus,macro,Exposure,0.259606
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,focus_plus,macro,Tempo,0.230978
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,focus_plus,macro,Focus,0.327369
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,focus_plus,macro,Memory,0.228927
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,focus_plus,macro,Exposure,0.212726
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,focus_minus,macro,Tempo,0.281213
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,focus_minus,macro,Focus,0.181078
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,focus_minus,macro,Memory,0.278717
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,focus_minus,macro,Exposure,0.258992
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,tempo_plus,macro,Tempo,0.337691
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,tempo_plus,macro,Focus,0.222277
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,tempo_plus,macro,Memory,0.228087
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,tempo_plus,macro,Exposure,0.211945
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,tempo_minus,macro,Tempo,0.188077
diagnostics,lastfm0.03,group_dense,Dense per Group,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_sparse_lastfm0_03_group_dense_r01_s1_20260421_125805_829311_pid262508.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_lastfm0_03_group_dense_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/case_eval/diagnostics_lastfm0_03_group_dense_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_LASTFM0_03_GROUP_DENSE_R01_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,tempo_minus,macro,Focus,0.272489
