dataset,model_option,model_label,pair_id,combo_id,combo_rank,combo_kind,combo_theme,combo_source,source_axis,source_phase,selection_score,hparam_id,architecture_id,lr_lo,lr_hi,wd_lo,wd_hi,params_json
movielens1m,featured_moe_n3,FeaturedMoE_N3,P050,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:final_all_datasets:P14_FAD_A5_MOVIELENS1M_H1_S2,final_all_datasets,P14_FAD_A5_MOVIELENS1M_H1_S2,0.08154996934396076,,A12,0.00019913524549913312,0.0008902516857608304,8.399999999999999e-07,2.8e-06,"{""d_expert_hidden"": 128, ""d_feat_emb"": 12, ""d_ff"": 256, ""d_router_hidden"": 80, ""dropout"": 0.17, ""embedding_size"": 128, ""expert_scale"": 3, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 128, ""max_len"": 30, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 1.4e-06}"
movielens1m,featured_moe_n3,FeaturedMoE_N3,P050,C4,4,challenge,aggressive_full_history_variant,challenge_from:final_all_datasets:P14_FAD_A5_MOVIELENS1M_H1_S2|fmoe_n3_final_all:P14_FAD_A11_MOVIELENS1M_H8_S1,final_all_datasets,P14_FAD_A5_MOVIELENS1M_H1_S2,0.08154996934396076,,A12,0.0001874214075285959,0.0009839623895251284,4e-07,2.4999999999999998e-06,"{""d_expert_hidden"": 128, ""d_feat_emb"": 16, ""d_ff"": 256, ""d_router_hidden"": 80, ""dropout"": 0.15, ""embedding_size"": 128, ""expert_scale"": 3, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 128, ""max_len"": 30, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 1e-06}"
lastfm0.03,sasrec,SASRec,P051,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MSASREC_P051_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MSASREC_P051_C1_S1,0.3065925555953668,A017,,0.00012909944487358058,0.0007745966692414833,7e-07,1.6999999999999998e-06,"{""dropout"": 0.1, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
lastfm0.03,sasrec,SASRec,P051,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MSASREC_P051_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MSASREC_P051_C2_S1,0.3036042998346921,A013,,0.00010457055034760029,0.0006274233020856017,7e-07,1.6999999999999998e-06,"{""dropout"": 0.1, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
lastfm0.03,sasrec,SASRec,P051,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MSASREC_P051_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MSASREC_P051_C1_S1,0.3065925555953668,A017,,9.876107532828915e-05,0.0006622801522014682,8.399999999999999e-07,2.8e-06,"{""dropout"": 0.12, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 32, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1.4e-06}"
lastfm0.03,sasrec,SASRec,P051,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MSASREC_P051_C1_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MSASREC_P051_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MSASREC_P051_C1_S1,0.3065925555953668,A017,,9.295160030897804e-05,0.0007319938524332018,4e-07,2.4999999999999998e-06,"{""dropout"": 0.08, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 36, ""num_heads"": 2, ""num_layers"": 3, ""weight_decay"": 1e-06}"
lastfm0.03,tisasrec,TiSASRec,P052,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C1_S1,0.3051934304793199,A017,,0.00010832095167338854,0.0004549479970282319,7e-07,1.6999999999999998e-06,"{""dropout"": 0.1, ""embedding_size"": 96, ""hidden_size"": 96, ""inner_size"": 192, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 1024, ""weight_decay"": 1e-06}"
lastfm0.03,tisasrec,TiSASRec,P052,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C2_S1,0.3030124706068051,A001,,9.748885650604968e-05,0.0004094531973254087,7e-07,1.6999999999999998e-06,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 1e-06}"
lastfm0.03,tisasrec,TiSASRec,P052,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C1_S1,0.3051934304793199,A017,,8.286552803014222e-05,0.00038898053745913826,8.399999999999999e-07,2.8e-06,"{""dropout"": 0.12, ""embedding_size"": 96, ""hidden_size"": 96, ""inner_size"": 192, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 1024, ""weight_decay"": 1.4e-06}"
lastfm0.03,tisasrec,TiSASRec,P052,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C1_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MTISASREC_P053_C1_S1,0.3051934304793199,A017,,7.799108520483974e-05,0.0004299258571916792,4e-07,2.4999999999999998e-06,"{""dropout"": 0.08, ""embedding_size"": 96, ""hidden_size"": 96, ""inner_size"": 192, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 3, ""time_span"": 1024, ""weight_decay"": 1e-06}"
lastfm0.03,gru4rec,GRU4Rec,P053,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C1_S1,0.24291728297820986,A006,,0.00015162729800402038,0.000909763788024122,7e-06,1.7e-05,"{""dropout"": 0.3, ""embedding_size"": 192, ""hidden_size"": 192, ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
lastfm0.03,gru4rec,GRU4Rec,P053,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C2_S1,0.24173966184095025,A002,,0.00013646456820361834,0.00081878740922171,7e-06,1.7e-05,"{""dropout"": 0.2, ""embedding_size"": 96, ""hidden_size"": 96, ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
lastfm0.03,gru4rec,GRU4Rec,P053,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C1_S1,0.24291728297820986,A006,,0.00011599488297307558,0.0007778480387606244,8.4e-06,2.8e-05,"{""dropout"": 0.32, ""embedding_size"": 192, ""hidden_size"": 192, ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1.4e-05}"
lastfm0.03,gru4rec,GRU4Rec,P053,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C1_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MGRU4REC_P052_C1_S1,0.24291728297820986,A006,,0.00010917165456289468,0.0008597267796827955,4.000000000000001e-06,2.5e-05,"{""dropout"": 0.33, ""embedding_size"": 192, ""hidden_size"": 192, ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-05}"
lastfm0.03,duorec,DuoRec,P054,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C1_S1,0.2748800138817097,H2,,8.696263565463044e-05,0.00034785054261852176,0.00010499999999999999,0.00025499999999999996,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
lastfm0.03,duorec,DuoRec,P054,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C2_S1,0.2410957547434825,H1,,7.826637208916739e-05,0.00031306548835666957,7e-05,0.00017,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
lastfm0.03,duorec,DuoRec,P054,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C1_S1,0.2748800138817097,H2,,6.652641627579229e-05,0.0002974122139388361,0.000126,0.00042,"{""contrast"": ""su"", ""dropout"": 0.14, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.06, ""max_len"": 34, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.22, ""weight_decay"": 0.00021}"
lastfm0.03,duorec,DuoRec,P054,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C1_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MDUOREC_P054_C1_S1,0.2748800138817097,H2,,6.261309767133392e-05,0.00032871876277450304,5.9999999999999995e-05,0.00037499999999999995,"{""contrast"": ""su"", ""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 38, ""num_heads"": 2, ""num_layers"": 3, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.00015}"
lastfm0.03,fearec,FEARec,P055,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C1_S1,0.2955220662029093,H2,,9.486832980505138e-05,0.0003794733192202055,0.00010499999999999999,0.00025499999999999996,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
lastfm0.03,fearec,FEARec,P055,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C2_S1,0.284632495240428,H1,,8.538149682454624e-05,0.00034152598729818496,7e-05,0.00017,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
lastfm0.03,fearec,FEARec,P055,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C1_S1,0.2955220662029093,H2,,7.25742723008643e-05,0.0003244496879332757,0.000126,0.00042,"{""contrast"": ""su"", ""dropout"": 0.14, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.06, ""max_len"": 34, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.22, ""weight_decay"": 0.00021}"
lastfm0.03,fearec,FEARec,P055,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C1_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFEAREC_P056_C1_S1,0.2955220662029093,H2,,6.8305197459637e-05,0.0003586022866630942,5.9999999999999995e-05,0.00037499999999999995,"{""contrast"": ""su"", ""dropout"": 0.1, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 38, ""num_heads"": 2, ""num_layers"": 3, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.00015}"
lastfm0.03,bsarec,BSARec,P056,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C1_S1,0.2865544626718901,H3,,0.00012264447262990154,0.0007358668357794092,0.00014,0.00034,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0002}"
lastfm0.03,bsarec,BSARec,P056,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C2_S1,0.02112939203946912,H4,,8.940782054719823e-05,0.0005364469232831893,0.00035,0.00085,"{""dropout"": 0.25, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0005}"
lastfm0.03,bsarec,BSARec,P056,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C1_S1,0.2865544626718901,H3,,9.382302156187468e-05,0.0006291661445913948,0.000168,0.00056,"{""dropout"": 0.17, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 42, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.00028}"
lastfm0.03,bsarec,BSARec,P056,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C1_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MBSAREC_P055_C1_S1,0.2865544626718901,H3,,8.830402029352912e-05,0.0006953941598115417,8e-05,0.0005,"{""dropout"": 0.13, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 46, ""num_heads"": 4, ""num_layers"": 4, ""weight_decay"": 0.0002}"
lastfm0.03,fame,FAME,P057,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFAME_P058_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFAME_P058_C2_S1,0.2505502886809687,H1,,9.803060746521976e-05,0.00039212242986087905,7e-05,0.00017,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}"
lastfm0.03,fame,FAME,P057,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFAME_P058_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFAME_P058_C1_S1,0.22987372335497328,H3,,8.822754671869779e-05,0.00035291018687479115,0.00014,0.00034,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 28, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
lastfm0.03,fame,FAME,P057,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFAME_P058_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFAME_P058_C2_S1,0.2505502886809687,H1,,7.499341471089311e-05,0.0003352646775310516,8.4e-05,0.00028,"{""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 32, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.00014}"
lastfm0.03,fame,FAME,P057,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFAME_P058_C2_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFAME_P058_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFAME_P058_C2_S1,0.2505502886809687,H1,,7.058203737495823e-05,0.0003705556962185307,4e-05,0.00025,"{""dropout"": 0.08, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 36, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0001}"
lastfm0.03,difsr,DIFSR,P058,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C1_S1,0.30432959466477555,H3,,9.553358920644963e-05,0.0005732015352386977,0.00014,0.00034,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
lastfm0.03,difsr,DIFSR,P058,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C2_S1,0.03305779376486958,H4,,6.964398653150179e-05,0.0004178639191890107,0.00035,0.00085,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": false, ""weight_decay"": 0.0005}"
lastfm0.03,difsr,DIFSR,P058,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C1_S1,0.30432959466477555,H3,,7.308319574293396e-05,0.0004900873126290865,0.000168,0.00056,"{""attribute_hidden_size"": 160, ""dropout"": 0.17, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 42, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.00028}"
lastfm0.03,difsr,DIFSR,P058,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C1_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MDIFSR_P057_C1_S1,0.30432959466477555,H3,,6.878418422864373e-05,0.0005416754508005694,8e-05,0.0005,"{""attribute_hidden_size"": 160, ""dropout"": 0.13, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 46, ""num_heads"": 4, ""num_layers"": 4, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
lastfm0.03,fdsa,FDSA,P059,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFDSA_P059_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFDSA_P059_C1_S1,0.29598888672581875,H3,,0.00010182337649086284,0.0005091168824543143,0.00014,0.00034,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
lastfm0.03,fdsa,FDSA,P059,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFDSA_P059_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFDSA_P059_C2_S1,0.27632122061857606,H4,,7.422924146183902e-05,0.00037114620730919513,0.00035,0.00085,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0005}"
lastfm0.03,fdsa,FDSA,P059,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFDSA_P059_C1_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFDSA_P059_C1_S1,0.29598888672581875,H3,,7.789488301551007e-05,0.00043529493449843867,0.000168,0.00056,"{""attribute_hidden_size"": 160, ""dropout"": 0.17, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 42, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.00028}"
lastfm0.03,fdsa,FDSA,P059,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFDSA_P059_C1_S1|PAIR60_V4:PAIR60_V4_DLASTFM0_03_MFDSA_P059_C2_S1,PAIR60_V4,PAIR60_V4_DLASTFM0_03_MFDSA_P059_C1_S1,0.29598888672581875,H3,,7.331283107342125e-05,0.00048111545391932704,8e-05,0.0005,"{""attribute_hidden_size"": 160, ""dropout"": 0.13, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 46, ""num_heads"": 4, ""num_layers"": 4, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
lastfm0.03,featured_moe_n3,FeaturedMoE_N3,P060,C1,1,existing_primary,best_prior_balanced,fmoe_n4_cross_dataset:P4XD_XD_LASTFM0_03_L01_H5_ANCHOR_S1,fmoe_n4_cross_dataset,P4XD_XD_LASTFM0_03_L01_H5_ANCHOR_S1,0.31129794410536454,,A12,0.0001391402170474087,0.0005565608681896348,3.5e-07,8.499999999999999e-07,"{""d_expert_hidden"": 168, ""d_feat_emb"": 16, ""d_ff"": 336, ""d_router_hidden"": 84, ""dropout"": 0.13, ""embedding_size"": 168, ""expert_scale"": 3, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 168, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 5e-07}"
lastfm0.03,featured_moe_n3,FeaturedMoE_N3,P060,C2,2,existing_secondary,best_prior_alternative,fmoe_n4_cross_dataset:P4XD_XD_LASTFM0_03_L04_H2_REGULARIZED_S1,fmoe_n4_cross_dataset,P4XD_XD_LASTFM0_03_L04_H2_REGULARIZED_S1,0.3107476749798874,,A12,0.00012522619534266783,0.0005009047813706713,3.5e-07,8.499999999999999e-07,"{""d_expert_hidden"": 160, ""d_feat_emb"": 12, ""d_ff"": 320, ""d_router_hidden"": 80, ""dropout"": 0.12, ""embedding_size"": 160, ""expert_scale"": 3, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 160, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 5e-07}"
lastfm0.03,featured_moe_n3,FeaturedMoE_N3,P060,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:fmoe_n4_cross_dataset:P4XD_XD_LASTFM0_03_L01_H5_ANCHOR_S1,fmoe_n4_cross_dataset,P4XD_XD_LASTFM0_03_L01_H5_ANCHOR_S1,0.31129794410536454,,A12,0.00010644226604126765,0.00047585954230213774,4.1999999999999995e-07,1.4e-06,"{""d_expert_hidden"": 168, ""d_feat_emb"": 16, ""d_ff"": 336, ""d_router_hidden"": 105, ""dropout"": 0.15, ""embedding_size"": 168, ""expert_scale"": 4, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 168, ""max_len"": 32, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 7e-07}"
