family,dataset_target,model,candidate_rank,score_mean9,test_mrr20,test_hr10,test_ndcg10,valid_mrr20,epochs_run,source_file,learning_rate,weight_decay,MAX_ITEM_LIST_LENGTH,hidden_size,embedding_size,inner_size,num_layers,num_heads,hidden_dropout_prob,attn_dropout_prob,dropout_prob,attribute_hidden_size,bsarec_alpha,bsarec_c,contrast,conv_kernel,d_expert_hidden,d_feat_emb,d_ff,d_router_hidden,dropout,dropout_ratio,eval_batch_size,expert_scale,fame_moe_last_k_layers,fixed_hidden_dropout_prob,fmoe_v2_parallel_stage_gate_temperature,fmoe_v2_parallel_stage_gate_top_k,fusion_type,global_ratio,group_top_k,lambda_attr,lmd,lmd_sem,moe_top_k,n_heads,n_layers,num_experts,pooling_mode,remaining_ratio,route_consistency_lambda,router_feature_proj_dim,router_feature_proj_layers,router_feature_scale,router_group_feature_scale,router_hidden_scale,router_impl,router_use_feature,router_use_hidden,selected_features,semantic_sample_max_tries,stage_feature_dropout_prob,state_size,tau,time_span,train_batch_size,use_attribute_predictor,z_loss_lambda
baseline,movielens1m,bsarec,6,0.119444,0.0756,0.1887,0.0974,0.0807,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_BSARec_p22_sg_d04_m06_c01_bsarec_xfer_lastfm0_03_fad_h3_r1_c1_s3_20260408_025012_070673_pid351454.json,0.0004948920519467199,0.0002,25.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,bsarec,7,0.118911,0.0761,0.1864,0.097,0.0875,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/BSARec/movielens1m_BSARec_p22_sg_d04_m06_c01_bsarec_xfer_lastfm0_03_fad_h3_r1_c1_s1_20260408_023958_440693_pid349855.json,0.0005117049908785224,0.0002,25.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,bsarec,8,0.1189,0.0766,0.1846,0.0971,0.0849,43,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/BSARec/movielens1m_BSARec_p22_sg_d04_m06_c01_bsarec_xfer_lastfm0_03_fad_h3_r1_c1_s1_20260408_023958_440693_pid349855.json,0.0004661278863140155,0.0002,25.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,bsarec,9,0.118567,0.0751,0.1832,0.0953,0.0811,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_BSARec_p22_sg_d04_m06_c01_bsarec_xfer_lastfm0_03_fad_h3_r1_c1_s3_20260408_025012_070673_pid351454.json,0.0005131701330638156,0.0002,25.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,bsarec,10,0.118144,0.0755,0.1823,0.0952,0.081,42,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_BSARec_p22_sg_d04_m06_c01_bsarec_xfer_lastfm0_03_fad_h3_r1_c1_s3_20260408_025012_070673_pid351454.json,0.0005053978346292637,0.0002,25.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,1,0.121744,0.0784,0.1906,0.0997,0.0826,43,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DIFSR/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s3_20260408_023414_712324_pid349567.json,0.0010649573630273116,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,sum,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,2,0.121278,0.0791,0.185,0.099,0.085,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DIFSR/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s3_20260408_023414_712324_pid349567.json,0.0011448277973165853,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,gate,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,3,0.120533,0.0782,0.1837,0.0976,0.0831,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s2_20260408_022235_634654_pid348912.json,0.0012007193727069587,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,gate,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,4,0.120478,0.0791,0.1823,0.0984,0.0812,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s3_20260408_023414_712324_pid349567.json,0.000757184521667975,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,gate,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,5,0.118811,0.0761,0.1823,0.0959,0.0808,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s3_20260408_023414_712324_pid349567.json,0.0006853532492567266,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,sum,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,6,0.118122,0.0741,0.1892,0.0963,0.0824,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s2_20260408_022235_634654_pid348912.json,0.0008190879708013153,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,sum,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,7,0.1175,0.0738,0.1814,0.0934,0.0783,38,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s3_20260408_023414_712324_pid349567.json,0.0012123025128858691,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,gate,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,8,0.117233,0.0726,0.186,0.0938,0.0776,35,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s2_20260408_022235_634654_pid348912.json,0.0009443616274998686,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,gate,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,9,0.116911,0.0722,0.1887,0.0946,0.0805,34,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DIFSR/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s1_20260408_021055_462635_pid348091.json,0.001157347454376433,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,sum,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,difsr,10,0.116778,0.0754,0.1777,0.0943,0.0805,38,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DIFSR/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s1_20260408_021055_462635_pid348091.json,0.0011264680688078531,0.0002,10.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,gate,,,,,,,4.0,3.0,8.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,duorec,1,0.117267,0.072,0.1837,0.0925,0.0736,42,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DuoRec_p22_sg_d04_m04_c01_duorec_xfer_lastfm0_03_fad_h2_r1_c1_s3_20260407_201519_164431_pid337357.json,0.0002441581287462121,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,2,0.114167,0.0698,0.18,0.0899,0.0689,30,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DuoRec/movielens1m_DuoRec_p22_sg_d04_m04_c01_duorec_xfer_lastfm0_03_fad_h2_r1_c1_s2_20260407_201050_032563_pid337333.json,0.0002450444969242153,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,3,0.114156,0.0703,0.1795,0.0905,0.0689,30,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DuoRec_p22_sg_d04_m04_c01_duorec_xfer_lastfm0_03_fad_h2_r1_c1_s2_20260407_201050_032563_pid337333.json,0.00025143426624754244,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,4,0.113689,0.0678,0.185,0.09,0.0687,28,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DuoRec_p23_sh_c10_mduorec_xfer_lastfm0_03_fad_h2_r1_c1_s1_20260409_010743_937436_pid420248.json,0.00022565960748769393,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,5,0.113422,0.0684,0.1869,0.091,0.0696,40,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DuoRec/movielens1m_DuoRec_p22_sg_d04_m04_c01_duorec_xfer_lastfm0_03_fad_h2_r1_c1_s1_20260407_193901_146957_pid337270.json,0.0002407812502916663,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,6,0.113222,0.0716,0.1777,0.0918,0.0746,36,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DuoRec/movielens1m_DuoRec_p22_sg_d04_m04_c02_duorec_xfer_foursquare_fad_h2_r1_c2_s3_20260407_210429_963112_pid337453.json,0.0003871188482447525,0.00015,5.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,7,0.113033,0.0681,0.1772,0.0877,0.0722,25,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_ml1m_duo_stageh_rec1_s1_20260410_034842_405033_pid529511.json,0.00039944316976431977,0.0001,20.0,160.0,160.0,320.0,3.0,4.0,0.1,0.1,0.1,,,,,6.0,,,,,,0.1,,,,,,,,,,,,,,4.0,3.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,8,0.112989,0.0664,0.1827,0.0884,0.0681,36,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_lastfm0_03_fad_h2_r1_c1_light_s1_20260410_035019_504598_pid529651.json,0.0002753140268039516,8.999999999999999e-05,10.0,128.0,128.0,256.0,2.0,2.0,0.09999999999999999,0.09999999999999999,0.09999999999999999,,,,,6.0,,,,,,0.09999999999999999,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,9,0.112944,0.0685,0.1786,0.0887,0.0718,32,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DuoRec/movielens1m_DuoRec_p22_sg_d04_m04_c01_duorec_xfer_lastfm0_03_fad_h2_r1_c1_s2_20260407_201050_032563_pid337333.json,0.00026614031710261294,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,duorec,10,0.112922,0.0704,0.174,0.0896,0.0723,26,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_foursquare_fad_h2_r1_c2_tau_s1_20260410_042624_020089_pid531823.json,0.0009748236876717702,0.00015,5.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,fame,1,0.121178,0.0782,0.1837,0.0986,0.0807,46,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FAME_p22_sg_d04_m09_c02_fame_xfer_foursquare_fad_h1_r1_c2_s3_20260407_175719_769971_pid337070.json,0.0008113485900111528,0.0001,5.0,128.0,128.0,256.0,2.0,4.0,0.1,0.1,0.1,,,,,4.0,,,,,,0.1,,,,,,,,,,,,,,4.0,2.0,2.0,,0.5,,,,,,,,,,,,,16.0,,256.0,,,
baseline,movielens1m,fame,2,0.120089,0.0779,0.1804,0.0976,0.0822,48,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FAME_p22_sg_d04_m09_c02_fame_xfer_foursquare_fad_h1_r1_c2_s3_20260407_175719_769971_pid337070.json,0.0006519473138947039,0.0001,5.0,128.0,128.0,256.0,2.0,4.0,0.1,0.1,0.1,,,,,4.0,,,,,,0.1,,,,,,,,,,,,,,4.0,2.0,2.0,,0.5,,,,,,,,,,,,,16.0,,256.0,,,
baseline,movielens1m,fame,3,0.119244,0.0773,0.185,0.0983,0.0808,46,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FAME_p22_sg_d04_m09_c02_fame_xfer_foursquare_fad_h1_r1_c2_s1_20260407_155247_690211_pid336888.json,0.0005333783036842266,0.0001,5.0,128.0,128.0,256.0,2.0,4.0,0.1,0.1,0.1,,,,,4.0,,,,,,0.1,,,,,,,,,,,,,,4.0,2.0,2.0,,0.5,,,,,,,,,,,,,16.0,,256.0,,,
baseline,movielens1m,fame,4,0.119089,0.0774,0.186,0.0983,0.0804,48,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/FAME/movielens1m_FAME_p22_sg_d04_m09_c02_fame_xfer_foursquare_fad_h1_r1_c2_s1_20260407_155247_690211_pid336888.json,0.0005375492527040101,0.0001,5.0,128.0,128.0,256.0,2.0,4.0,0.1,0.1,0.1,,,,,4.0,,,,,,0.1,,,,,,,,,,,,,,4.0,2.0,2.0,,0.5,,,,,,,,,,,,,16.0,,256.0,,,
baseline,movielens1m,fame,5,0.117078,0.0753,0.1786,0.0948,0.08,48,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FAME_p22_sg_d04_m09_c01_fame_xfer_lastfm0_03_fad_h3_r1_c1_s2_20260407_155247_698787_pid336886.json,0.00020908906245208577,0.0002,24.0,160.0,160.0,320.0,2.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,2.0,4.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,fame,6,0.116778,0.0761,0.1767,0.0949,0.0805,41,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FAME_p22_sg_d04_m09_c02_fame_xfer_foursquare_fad_h1_r1_c2_s2_20260407_170744_644204_pid337024.json,0.00046058926804871394,0.0001,5.0,128.0,128.0,256.0,2.0,4.0,0.1,0.1,0.1,,,,,4.0,,,,,,0.1,,,,,,,,,,,,,,4.0,2.0,2.0,,0.5,,,,,,,,,,,,,16.0,,256.0,,,
baseline,movielens1m,fame,7,0.116767,0.0773,0.1754,0.0957,0.0828,48,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/FAME/movielens1m_FAME_p22_sg_d04_m09_c01_fame_xfer_lastfm0_03_fad_h3_r1_c1_s2_20260407_155247_698787_pid336886.json,0.00025132363608052486,0.0002,24.0,160.0,160.0,320.0,2.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,2.0,4.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,fame,8,0.115778,0.0766,0.174,0.0949,0.0831,48,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/FAME/movielens1m_FAME_p22_sg_d04_m09_c01_fame_xfer_lastfm0_03_fad_h3_r1_c1_s2_20260407_155247_698787_pid336886.json,0.00025280324116270023,0.0002,24.0,160.0,160.0,320.0,2.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,2.0,4.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,fame,9,0.115744,0.0763,0.1744,0.0947,0.0826,48,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FAME_p22_sg_d04_m09_c01_fame_xfer_lastfm0_03_fad_h3_r1_c1_s2_20260407_155247_698787_pid336886.json,0.00025334863305286477,0.0002,24.0,160.0,160.0,320.0,2.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,2.0,4.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,fame,10,0.115633,0.0746,0.1781,0.0941,0.0803,48,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/FAME/movielens1m_FAME_p22_sg_d04_m09_c01_fame_xfer_lastfm0_03_fad_h3_r1_c1_s1_20260407_155247_661579_pid336885.json,0.00024019889445246493,0.0002,24.0,160.0,160.0,320.0,2.0,4.0,0.15,0.15,0.15,,,,,8.0,,,,,,0.15,,,,,,,,,,,,,,4.0,2.0,4.0,,0.7,,,,,,,,,,,,,32.0,,512.0,,,
baseline,movielens1m,fdsa,1,0.105022,0.0674,0.1673,0.0875,0.099,36,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage2_focus_search/S2/movielens1m/FDSA/movielens1m_FDSA_s2_movielens1m_fdsa_20260418_083427_626635_pid582054.json,0.00057119,5e-05,10.0,128.0,112.0,320.0,,,0.12,0.15,,192.0,,,,,,,,,,0.15,,,,,,,,,,0.15,,,,1.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,,
baseline,movielens1m,fdsa,2,0.104378,0.0658,0.1594,0.0835,0.1036,53,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/movielens1m/FDSA/movielens1m_FDSA_pair60_v4_dmovielens1m_mfdsa_p049_c1_s1_20260415_085230_922466_pid1176589.json,0.0006880159365394439,0.0002,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,movielens1m,fdsa,3,0.102567,0.0631,0.1631,0.082,0.0993,40,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/movielens1m/FDSA/movielens1m_FDSA_s1_movielens1m_fdsa_20260417_180658_863891_pid525179.json,0.00123843,1e-05,10.0,112.0,160.0,320.0,,,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,,
baseline,movielens1m,fdsa,4,0.101278,0.0647,0.1561,0.0819,0.097,52,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FDSA_pair60_v4_dmovielens1m_mfdsa_p049_c1_s1_20260415_085230_922466_pid1176589.json,0.0002297408041883004,0.0002,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,movielens1m,fdsa,5,0.100767,0.0656,0.1487,0.0805,0.1009,36,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/movielens1m/FDSA/movielens1m_FDSA_pair60_v4_dmovielens1m_mfdsa_p049_c1_s1_20260415_085230_922466_pid1176589.json,0.0004681030926685682,0.0002,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,movielens1m,fdsa,6,0.100222,0.0643,0.1487,0.0794,0.0933,30,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_FDSA_s3_movielens1m_fdsa_c2_seed1_20260418_150450_886387_pid652412.json,0.00095684,1e-05,50.0,192.0,112.0,320.0,,,0.2,0.2,,160.0,,,,,,,,,,0.15,,,,,,,,,,0.16,,,,8.0,2.0,,mean,,,,,,,,,,,category,,,,,,,,
baseline,movielens1m,fdsa,7,0.1001,0.0621,0.1585,0.0803,0.0995,29,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage2_focus_search/S2/movielens1m/FDSA/movielens1m_FDSA_s2_movielens1m_fdsa_20260418_083427_626635_pid582054.json,0.00057119,1e-05,10.0,192.0,96.0,320.0,,,0.15,0.12,,96.0,,,,,,,,,,0.15,,,,,,,,,,0.14,,,,8.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,,
baseline,movielens1m,fdsa,8,0.100033,0.0631,0.1594,0.0818,0.0952,49,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FDSA_pair60_v4_dmovielens1m_mfdsa_p049_c1_s1_20260415_085230_922466_pid1176589.json,0.0002204254694893809,0.0002,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,movielens1m,fdsa,9,0.100022,0.0636,0.1538,0.0806,0.099,58,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/movielens1m/FDSA/movielens1m_FDSA_pair60_v4_dmovielens1m_mfdsa_p049_c1_s1_20260415_085230_922466_pid1176589.json,0.00024771640156230845,0.0002,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,movielens1m,fdsa,10,0.099656,0.0653,0.1492,0.081,0.0978,28,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_FDSA_s1_movielens1m_fdsa_20260417_180658_863891_pid525179.json,0.00095684,0.0001,30.0,192.0,96.0,320.0,,,0.1,0.2,,96.0,,,,,,,,,,0.15,,,,,,,,,,0.15,,,,8.0,2.0,,mean,,,,,,,,,,,['category'],,,,,,,,
baseline,movielens1m,fearec,1,0.1144,0.0724,0.1772,0.0914,0.0681,27,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FEARec_p23_sh_c12_mfearec_ml1m_fea_stageh_rec1_s1_20260410_003325_017844_pid517129.json,0.000888768787081287,0.0001,20.0,160.0,160.0,320.0,3.0,4.0,0.1,0.1,0.1,,,,,6.0,,,,,,0.1,,,,,,,,,,,,,,4.0,3.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,fearec,2,0.1116,0.0677,0.18,0.089,0.0695,36,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FEARec_p23_sh_c12_mfearec_fb_13_s1_20260410_021723_533528_pid524168.json,0.000573638843326814,0.00015,10.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,0.12,,,,,6.0,,,,,,0.12,,,,,,,,,,,,,,2.0,2.0,6.0,,0.6,,,,,,,,,,,,,24.0,,384.0,,,
baseline,movielens1m,fearec,3,0.111444,0.0666,0.1837,0.0891,0.0679,36,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/movielens1m_FEARec_p23_sh_c12_mfearec_xfer_foursquare_fad_h1_r1_c2_tau_s1_20260410_012724_545423_pid521129.json,0.0006252994019603628,0.0001,10.0,112.0,112.0,224.0,2.0,2.0,0.1,0.1,0.1,,,,,4.0,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,4.0,,0.5,,,,,,,,,,,,,16.0,,256.0,,,
