best_valid_mrr20,dataset,expert,expert_global_share,family,family_expert_share_norm,family_expert_value,hparam_id,run_phase,seed_id,setting_group,setting_key,setting_short,setting_uid,source_axis,source_phase,split,stage_name,test_mrr20
0.0799,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.17693588137626648,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.17129945755004883,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.16950544714927673,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.1643492877483368,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.19267481565475464,Memory,0.1991047022131712,21615.724609375,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.12523511052131653,Memory,0.12992367502351934,14105.11328125,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.17693588137626648,Memory,0.1676317247788125,18198.873046875,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.17129945755004883,Memory,0.1777328704441395,19295.5,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.16950544714927673,Memory,0.16026404639043343,17399.00390625,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.1643492877483368,Memory,0.16534298114992402,17950.396484375,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.19267481565475464,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.12523511052131653,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.17693588137626648,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.17129945755004883,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.16950544714927673,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0799,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.1643492877483368,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S3,3,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.162
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.18283000588417053,Tempo,0.17246173735542702,46790.80078125,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.1233910322189331,Tempo,0.12232188339649809,33187.296875,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.1891968697309494,Tempo,0.1982154602301926,53778.07421875,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.1727411150932312,Tempo,0.17052800025662412,46266.15625,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.16671963036060333,Tempo,0.17122785675645444,46456.03515625,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.16512128710746765,Tempo,0.16524506200480374,44832.8359375,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.18283000588417053,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.1233910322189331,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.1891968697309494,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.1727411150932312,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.16671963036060333,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.16512128710746765,Focus,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.18283000588417053,Memory,0.18858427307665768,20473.578125,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.1233910322189331,Memory,0.12712741326334862,13801.5380859375,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.1891968697309494,Memory,0.17850755833662957,19379.603515625,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.1727411150932312,Memory,0.17981328640875135,19521.359375,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.16671963036060333,Memory,0.15838023298356113,17194.48828125,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.16512128710746765,Memory,0.16758723593105168,18194.04296875,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.18283000588417053,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.1233910322189331,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.1891968697309494,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.1727411150932312,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.16671963036060333,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0796,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.16512128710746765,Exposure,0.0,0.0,H3,P10_13_2_AP10_06_H3_S4,4,group_subset,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,verification,macro@1,0.1618
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.10811232030391693,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.1070169135928154,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.11067165434360504,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.12160824984312057,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.11433611065149307,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.11586731672286987,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.12188386917114258,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10440662503242493,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.0960969477891922,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.10811232030391693,Focus,0.10808520390015437,30174.3671875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.1070169135928154,Focus,0.10658542168280724,29755.669921875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.11067165434360504,Focus,0.11023548664960646,30774.666015625,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.12160824984312057,Focus,0.12185531650838684,34018.59765625,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.11433611065149307,Focus,0.11361376580578819,31717.787109375,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.11586731672286987,Focus,0.1159793825612379,32378.201171875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.12188386917114258,Focus,0.12215857092938728,34103.2578125,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10440662503242493,Focus,0.10455581524738267,29189.060546875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.0960969477891922,Focus,0.09693103671524908,27060.435546875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.10811232030391693,Memory,0.11518814041465804,12505.35546875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.1070169135928154,Memory,0.11621926243517146,12617.298828125,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.11067165434360504,Memory,0.1233712625762165,13393.7529296875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.12160824984312057,Memory,0.11330475731976998,12300.88671875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.11433611065149307,Memory,0.12119496814612842,13157.484375,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.11586731672286987,Memory,0.10379731395547151,11268.71484375,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.12188386917114258,Memory,0.1172046887402159,12724.28125,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10440662503242493,Memory,0.10064884317878108,10926.90234375,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.0960969477891922,Memory,0.08907076323358715,9669.9326171875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.10811232030391693,Exposure,0.09780315524955241,29380.375,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.1070169135928154,Exposure,0.09648510873487144,28984.4296875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.11067165434360504,Exposure,0.09951983274975124,29896.0703125,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.12160824984312057,Exposure,0.13771932051101538,41371.31640625,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.11433611065149307,Exposure,0.12673907578675137,38072.81640625,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.11586731672286987,Exposure,0.13106919446425144,39373.59765625,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.12188386917114258,Exposure,0.1213633699839086,36457.9375,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10440662503242493,Exposure,0.10564182735481346,31735.13671875,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.0960969477891922,Exposure,0.08365911516508467,25131.4609375,H1,P10_13_2_AP10_14_H1_S1,1,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.11072295904159546,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.11603262275457382,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.1096494272351265,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.12024171650409698,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.10584565997123718,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.11117807030677795,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.12063153088092804,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.11460117995738983,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.09109684824943542,Tempo,0.0,0.0,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.11072295904159546,Focus,0.11083960360635012,30943.3203125,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.11603262275457382,Focus,0.11526679888146377,32179.26953125,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.1096494272351265,Focus,0.10966835290741889,30616.33984375,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.12024171650409698,Focus,0.12050814820782776,33642.5078125,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
0.0803,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.10584565997123718,Focus,0.10485605546210043,29272.880859375,H1,P10_13_2_AP10_14_H1_S2,2,group_subset,P10-14_Focus_Memory_Exposure,Focus_Memory_Exposure,P10_14,phase10_feature_portability_v1,P10,verification,macro@1,0.1615
